"Item ARK","Parent ARK","File Name","Object Type","coll id","AltIdentifier.local","Collection","Series","Title","AltTitle.other","Description.note","References","Genre","Language","Type.typeOfResource","Date.created","Date.normalized","Note","Subject.coordinates","Subject topic","Inscription","media.format","media.height","media.width","Thumbnail","IIIF Access URL","External item record","Repository","Rights.servicesContact","Acquisition method","Physical status","Violent Content","Series & Collection","Creation date/time","Last modification date/time","Description (Eng)","Description (Ara)","Genre (old)","Inscription (old)","Inscription 2 (old)","Alt Title","IIIF Manifest URL"
"ark:/21198/z1rk0441","","","Collection","","","","","The Palestinian Democratic Union (FIDA) Collection","","","","","","","","","","","","","","","","","","","The Palestinian Museum Digital Archive","info@palarchive.org","","","","","","","","","","","","","https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fz1rk0441"
"ark:/13030/m5b06hwm","ark:/21198/z1rk0441","","Work","39.0","0039.01.0001|~|25788|~|38782_ca_object_representations_media_19843_original.jpg","The Palestinian Democratic Union (FIDA) Collection","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album","لقاء نسوي مع عضوات بلدية البيرة وعبوين","Feminist meeting with the members of Al-Bireh and Abwein Municipality","A colour photo taken during the feminist meeting with the members of Al-Bireh and Abwein Municipality; held by the Association of Women’s Action for Training and Rehabilitation (AOWA) in 1999|~|صورة ملونة من اللقاء النسوي الذي عقده اتحاد العمل النسائي الفلسطيني مع عضوات المجالس البلدية لمدينة البيرة وقرية عبوين قضاء رام الله عام 1999.","Siham Barghouti (Chairwoman of the Palestinian Democratic Union – FIDA), interview with PMDA researcher Lama Ghosheh, January – September 2020, non-transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","1999; Date created","1999","","[31.912563,35.221717]","","اليوم  لقاء نسوي مع عضوات مجالس بلدية (البيره + عبوين) الاخوات المرحومه عفاف عقل + فاطمة سحويل في قاعة بلدية البيرة 1999|~|Today Feminist meeting with the members of Al-Bireh and Abwein Municipality The late; Afaf Aqel + Fatima Sahweil In Al-Bireh Municipality Hall in 1999","image/jpeg","3854","5367","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/9/8/60453_ca_object_representations_media_19843_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/9/8/38782_ca_object_representations_media_19843_original.jpg","https://palarchive.org/index.php/Detail/objects/25788/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","good; 224","","Palestinian Democratic Union (FIDA) Sub-collection 1: From Siham Barghouti's Photo Album | The Palestinian Democratic Union (FIDA) Collection","2 September 2018 at 10:54:58","9 March 2021 at 19:25:33","A colour photo taken during the feminist meeting with the members of Al-Bireh and Abwein Municipality; held by the Association of Women’s Action for Training and Rehabilitation (AOWA) in 1999","صورة ملونة من اللقاء النسوي الذي عقده اتحاد العمل النسائي الفلسطيني مع عضوات المجالس البلدية لمدينة البيرة وقرية عبوين قضاء رام الله عام 1999.","color photographs","اليوم  لقاء نسوي مع عضوات مجالس بلدية (البيره + عبوين) الاخوات المرحومه عفاف عقل + فاطمة سحويل في قاعة بلدية البيرة 1999","Today Feminist meeting with the members of Al-Bireh and Abwein Municipality The late; Afaf Aqel + Fatima Sahweil In Al-Bireh Municipality Hall in 1999","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5b06hwm/manifest"
"ark:/13030/m5kx2v3d","ark:/21198/z1rk0441","","Work","39.0","0039.02.0093|~|214919|~|84954_ca_object_representations_media_174515_original.jpg","The Palestinian Democratic Union (FIDA) Collection","Palestinian Democratic Union (FIDA) Sub-collection 2: Siham Barghouti's Miscellaneous Documents and Papers","رسالة لاتحاد لجان العمل النسائي الفلسطيني حول الحال العربي في ذلك الوقت","A Letter to PFWAC on Arabs Politics","Handwritten in Arabic, this document shows a letter to the Palestinian Federation of Women's Action Committees on Arab politics and the challenges facing Palestinians and the Palestine Liberation Organization.|~|مادة مكتوبة بخط اليد باللغة العربية وهي رسالة موجهة لاتحاد لجان العمل النسائي يصف المرسل فيها الحال السياسي العربي والتحديات التي تواجه الفلسطينيين ومنظمة التحرير الفلسطينية.","","","ara","text","1990s; Date created","1990/1999","","[31.952162,35.233154]","","","image/jpeg","3346","2190","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/4/5/12698_ca_object_representations_media_174515_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/4/5/84954_ca_object_representations_media_174515_original.jpg","https://palarchive.org/index.php/Detail/objects/214919/lang/en_US","The Palestinian Museum ","info@palarchive.org","","good; 224","","Palestinian Democratic Union (FIDA) Sub-collection 2: Siham Barghouti's Miscellaneous Documents and Papers | The Palestinian Democratic Union (FIDA) Collection","6 April 2020 at 11:49:09","9 March 2021 at 11:05:18","Handwritten in Arabic, this document shows a letter to the Palestinian Federation of Women's Action Committees on Arab politics and the challenges facing Palestinians and the Palestine Liberation Organization.","مادة مكتوبة بخط اليد باللغة العربية وهي رسالة موجهة لاتحاد لجان العمل النسائي يصف المرسل فيها الحال السياسي العربي والتحديات التي تواجه الفلسطينيين ومنظمة التحرير الفلسطينية.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5kx2v3d/manifest"
"ark:/13030/m5tj60q1","ark:/21198/z1rk0441","","Work","39.0","0039.02.0094|~|214920|~|52864_ca_object_representations_media_174517_original.jpg","The Palestinian Democratic Union (FIDA) Collection","Palestinian Democratic Union (FIDA) Sub-collection 2: Siham Barghouti's Miscellaneous Documents and Papers","برنامح ورشة عمل الأطر النسوية لمركز بيسان للبحوث والانماء","The Agenda of a Feminism Workshop at Bisan Research and Development Centre","Printed in Arabic, this document shows an invitation to a workshop on women at Bisan Research and Development Centre addressed to the Palestinian Federation of Women's Action Committees asking for thirty of its members to attend the said and another workshop. |~|مادة مطبوعة باللغة العربية وهي دعوة لحضور ورسة عمل للأطر النسوية من اعداد مركز بيسان للبحوث والانماء موجهة لاتحاد لجان العمل النسائي الفلسطيني، تتضمن الورقة أيضا برنامج الورشة. مرفق معها رسالة من ايلين كتاب تدعوا الاتحاد للمشاركة في الورشة بحضور 30 عضوة من الاتحاد وبورشة أخرى لاحقا.","","","ara","text","20 November 1990; Date created","1990-11-20","","[31.952162,35.233154]","","","image/jpeg","3053","2190","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/4/5/5077_ca_object_representations_media_174517_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/4/5/52864_ca_object_representations_media_174517_original.jpg","https://palarchive.org/index.php/Detail/objects/214920/lang/en_US","The Palestinian Museum ","info@palarchive.org","","good; 224","","Palestinian Democratic Union (FIDA) Sub-collection 2: Siham Barghouti's Miscellaneous Documents and Papers | The Palestinian Democratic Union (FIDA) Collection","6 April 2020 at 11:49:09","9 March 2021 at 11:05:18","Printed in Arabic, this document shows an invitation to a workshop on women at Bisan Research and Development Centre addressed to the Palestinian Federation of Women's Action Committees asking for thirty of its members to attend the said and another workshop.","مادة مطبوعة باللغة العربية وهي دعوة لحضور ورسة عمل للأطر النسوية من اعداد مركز بيسان للبحوث والانماء موجهة لاتحاد لجان العمل النسائي الفلسطيني، تتضمن الورقة أيضا برنامج الورشة. مرفق معها رسالة من ايلين كتاب تدعوا الاتحاد للمشاركة في الورشة بحضور 30 عضوة من الاتحاد وبورشة أخرى لاحقا.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5tj60q1/manifest"
"ark:/13030/m5z96rfc","ark:/21198/z1rk0441","","Work","39.0","0039.02.0095|~|214921|~|71531_ca_object_representations_media_174519_original.jpg","The Palestinian Democratic Union (FIDA) Collection","Palestinian Democratic Union (FIDA) Sub-collection 2: Siham Barghouti's Miscellaneous Documents and Papers","تقرير من مكتب المشاريع الانتاجية الى المكتب التفيذي لاتحاد لجان العمل النسائي","A Report from the Capital Projects Office to the Executive Office of the Federation of Women's Action Committees","Printed in Arabic, this document shows a report from the Capital Projects Office to the Executive Office of the Federation of Women's Action Committees about the master production schedule.|~|مادة مطبوعة باللغة العربية من صفحتين وهي عبارة عن تقرير مقدم من مكتب المشاريع الانتاجية التابع لاتحاد لجان العمل النسائي الى المكتب التنفيذي للاتحاد حول خطة عمل الانتاج.","","","ara","text","15 August 1989; Date created","1989-08-15","","[31.952162,35.233154]","","","image/jpeg","3393","2190","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/4/5/91264_ca_object_representations_media_174519_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/4/5/71531_ca_object_representations_media_174519_original.jpg","https://palarchive.org/index.php/Detail/objects/214921/lang/en_US","The Palestinian Museum ","info@palarchive.org","","good; 224","","Palestinian Democratic Union (FIDA) Sub-collection 2: Siham Barghouti's Miscellaneous Documents and Papers | The Palestinian Democratic Union (FIDA) Collection","6 April 2020 at 11:49:09","9 March 2021 at 11:05:18","Printed in Arabic, this document shows a report from the Capital Projects Office to the Executive Office of the Federation of Women's Action Committees about the master production schedule.","مادة مطبوعة باللغة العربية من صفحتين وهي عبارة عن تقرير مقدم من مكتب المشاريع الانتاجية التابع لاتحاد لجان العمل النسائي الى المكتب التنفيذي للاتحاد حول خطة عمل الانتاج.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5z96rfc/manifest"
"ark:/13030/m5g523bx","ark:/21198/z1rk0441","","Work","39.0","0039.02.0096|~|214922|~|13633_ca_object_representations_media_174521_original.jpg","The Palestinian Democratic Union (FIDA) Collection","Palestinian Democratic Union (FIDA) Sub-collection 2: Siham Barghouti's Miscellaneous Documents and Papers","رسالة من رفائيل يازن الى رئيسة اتحاد لجان العمل النسائي","A Letter from Rafael Yazan to the PFWAC Chairwoman","Printed in multiple languages with handwriting in Arabic, this document shows a letter from Rafael Yazan to the Chairwoman of the Palestinian Federation of Women's Action Committees asking for a copy of a letter sent to Yaser Arafat. |~|مادة مطبوعة بلغات مختلفة ومكتوب عليها بخط اليد باللغة العربية، المكتوب بخط اليد هو رسالة من رفائيل يازن الى رئيسة اتحاد لجان العمل النسائي الفلسطيني ويطلب منها ارسال نسخة من الرسالة الى ياسر عرفات. هذه الوثائق هي من مجموعة سهام البرغوثي الأرشيفية.","","","ara","text","","","","[31.952162,35.233154]","","","image/jpeg","3112","2190","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/4/5/60014_ca_object_representations_media_174521_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/4/5/13633_ca_object_representations_media_174521_original.jpg","https://palarchive.org/index.php/Detail/objects/214922/lang/en_US","The Palestinian Museum ","info@palarchive.org","","good; 224","No","Palestinian Democratic Union (FIDA) Sub-collection 2: Siham Barghouti's Miscellaneous Documents and Papers | The Palestinian Democratic Union (FIDA) Collection","6 April 2020 at 11:49:09","9 March 2021 at 11:05:18","Printed in multiple languages with handwriting in Arabic, this document shows a letter from Rafael Yazan to the Chairwoman of the Palestinian Federation of Women's Action Committees asking for a copy of a letter sent to Yaser Arafat.","مادة مطبوعة بلغات مختلفة ومكتوب عليها بخط اليد باللغة العربية، المكتوب بخط اليد هو رسالة من رفائيل يازن الى رئيسة اتحاد لجان العمل النسائي الفلسطيني ويطلب منها ارسال نسخة من الرسالة الى ياسر عرفات. هذه الوثائق هي من مجموعة سهام البرغوثي الأرشيفية.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5g523bx/manifest"
"ark:/13030/m5ps580q","ark:/21198/z1rk0441","","Work","39.0","0039.02.0097|~|214923|~|48130_ca_object_representations_media_174526_original.jpg","The Palestinian Democratic Union (FIDA) Collection","Palestinian Democratic Union (FIDA) Sub-collection 2: Siham Barghouti's Miscellaneous Documents and Papers","دعوة من لجنة الدراسات النسوية التابعة لمركز بيسان للبحوث والانماء لساما عويضة اللفتاوي","A Notice of a Meeting to Sama ʿWaida al-Liftawy from Bisan Center for Research and Development - Women's Studies Committee, 10 June 1991","A notice of a meeting sent by the Women's Studies Committee in Bisan Company for Research and Development to Sama ʿWaida al-Liftawy, a member of the Palestinian Federation of Women's Action Committees (PFWAC); the document also includes the agenda.|~| مادة من صفحة واحدة مطبوعة باللغة العربية وهي عبارة عن لجنة الدراسات النسوية التابعة لمركز بيسان للبحوث والانماء لساما عويضة اللفتاوي عضوة اتحاد لجان العمل النسائي الفلسطيني لحضور اجتماع في مقر مركز بيسان، كما وتضمنت المادة أيضا جدول أعمال الاجتماع.","","","ara","text","10 June 1991; Date created","1991-06-10","","[31.952162,35.233154]","","","image/jpeg","3053","2190","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/4/5/18935_ca_object_representations_media_174526_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/4/5/48130_ca_object_representations_media_174526_original.jpg","https://palarchive.org/index.php/Detail/objects/214923/lang/en_US","The Palestinian Museum ","info@palarchive.org","","good; 224","","Palestinian Democratic Union (FIDA) Sub-collection 2: Siham Barghouti's Miscellaneous Documents and Papers | The Palestinian Democratic Union (FIDA) Collection","6 April 2020 at 11:49:09","9 March 2021 at 11:05:18","A notice of a meeting sent by the Women's Studies Committee in Bisan Company for Research and Development to Sama ʿWaida al-Liftawy, a member of the Palestinian Federation of Women's Action Committees (PFWAC); the document also includes the agenda.","مادة من صفحة واحدة مطبوعة باللغة العربية وهي عبارة عن لجنة الدراسات النسوية التابعة لمركز بيسان للبحوث والانماء لساما عويضة اللفتاوي عضوة اتحاد لجان العمل النسائي الفلسطيني لحضور اجتماع في مقر مركز بيسان، كما وتضمنت المادة أيضا جدول أعمال الاجتماع.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5ps580q/manifest"
"ark:/13030/m5f83rk1","ark:/21198/z1rk0441","","Work","39.0","0039.02.0098|~|214924|~|5273_ca_object_representations_media_174527_original.jpg","The Palestinian Democratic Union (FIDA) Collection","Palestinian Democratic Union (FIDA) Sub-collection 2: Siham Barghouti's Miscellaneous Documents and Papers","رسالة من احدى عضوات اتحاد لجان العمل النسائي الى المكتب التنفيذي للاتحاد","A Letter from a PFWAC Member to its Executive Office","A letter sent by one of the members of the Palestinian Federation of Women's Action Committees (PFWAC) to the Federation's Executive Office stating her degree of study in order to calculate her salary.|~|مادة من صفحة واحدة مكتوبة بخط اليد بالحبر الأزرق وهي رسالة من ميسون احدى العاملات في اتحاد لجان العمل النسائي الى المكتب التنفيذي تضعهم بصورة مؤهلاتها الدراسية وذلك لاحتساب الراتب على أساسها.","","","ara","text","","","","[31.952162,35.233154]","","","image/jpeg","2474","1842","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/4/5/40697_ca_object_representations_media_174527_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/4/5/5273_ca_object_representations_media_174527_original.jpg","https://palarchive.org/index.php/Detail/objects/214924/lang/en_US","The Palestinian Museum ","info@palarchive.org","","good; 224","","Palestinian Democratic Union (FIDA) Sub-collection 2: Siham Barghouti's Miscellaneous Documents and Papers | The Palestinian Democratic Union (FIDA) Collection","6 April 2020 at 11:49:10","9 March 2021 at 11:05:18","A letter sent by one of the members of the Palestinian Federation of Women's Action Committees (PFWAC) to the Federation's Executive Office stating her degree of study in order to calculate her salary.","مادة من صفحة واحدة مكتوبة بخط اليد بالحبر الأزرق وهي رسالة من ميسون احدى العاملات في اتحاد لجان العمل النسائي الى المكتب التنفيذي تضعهم بصورة مؤهلاتها الدراسية وذلك لاحتساب الراتب على أساسها.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5f83rk1/manifest"
"ark:/13030/m55v0zhv","ark:/21198/z1rk0441","","Work","39.0","0039.02.0099|~|214925|~|92615_ca_object_representations_media_174528_original.jpg","The Palestinian Democratic Union (FIDA) Collection","Palestinian Democratic Union (FIDA) Sub-collection 2: Siham Barghouti's Miscellaneous Documents and Papers","دعوة لاجتماع موسع بمناسبة الثامن من آذار","""An Invitation to Celebrate the 8th of March and the 15th Anniversary of the Federation"", a Notice of a Meeting from the PFWAC, 14 March 1993","A notice of an expanded meeting sent by the Executive Office of the Palestinian Federation of Women's Action Committees (PFWAC) to celebrate International Women's Day and the anniversary of the Federation; the document included the meeting agenda. |~|مادة من صفحة واحدة مطبوعة باللغة العربية وهي ورقة دعوة لاجتماع موسع من المكتب التنفيذي لاتحاد لجان العمل النسائي بمناسبة الثامن من آذار، تضمنت ورقة الدعوة ايضا جدول الاجتماع.","","","ara","text","14 March 1993; Date created","1993-03-14","","[31.952162,35.233154;31.768319,35.21371]","Women","","image/jpeg","3049","2190","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/4/5/78897_ca_object_representations_media_174528_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/4/5/92615_ca_object_representations_media_174528_original.jpg","https://palarchive.org/index.php/Detail/objects/214925/lang/en_US","The Palestinian Museum ","info@palarchive.org","","good; 224","","Palestinian Democratic Union (FIDA) Sub-collection 2: Siham Barghouti's Miscellaneous Documents and Papers | The Palestinian Democratic Union (FIDA) Collection","6 April 2020 at 11:49:10","9 March 2021 at 11:05:18","A notice of an expanded meeting sent by the Executive Office of the Palestinian Federation of Women's Action Committees (PFWAC) to celebrate International Women's Day and the anniversary of the Federation; the document included the meeting agenda.","مادة من صفحة واحدة مطبوعة باللغة العربية وهي ورقة دعوة لاجتماع موسع من المكتب التنفيذي لاتحاد لجان العمل النسائي بمناسبة الثامن من آذار، تضمنت ورقة الدعوة ايضا جدول الاجتماع.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm55v0zhv/manifest"
"ark:/13030/m5k14h89","ark:/21198/z1rk0441","","Work","39.0","0039.02.0100|~|214926|~|14042_ca_object_representations_media_174529_original.jpg","The Palestinian Democratic Union (FIDA) Collection","Palestinian Democratic Union (FIDA) Sub-collection 2: Siham Barghouti's Miscellaneous Documents and Papers","محضر اجتماع لاتحاد لجان العمل النسائي","Minutes of a Meeting Held by PFWAC","Minutes of a meeting held by the Palestinian Federation of Women's Action Committees (PFWAC).|~|مادة مكتوبة بالغغة العربية بخط اليد، وهي عبارة عن محضر اجتماع لاتحاد لجان العمل النسائي الفلسطيني.","","","ara","text","","","","[31.952162,35.233154]","","","image/jpeg","3049","2190","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/4/5/78295_ca_object_representations_media_174529_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/4/5/14042_ca_object_representations_media_174529_original.jpg","https://palarchive.org/index.php/Detail/objects/214926/lang/en_US","The Palestinian Museum ","info@palarchive.org","","good; 224","","Palestinian Democratic Union (FIDA) Sub-collection 2: Siham Barghouti's Miscellaneous Documents and Papers | The Palestinian Democratic Union (FIDA) Collection","6 April 2020 at 11:49:10","9 March 2021 at 11:05:18","Minutes of a meeting held by the Palestinian Federation of Women's Action Committees (PFWAC).","مادة مكتوبة بالغغة العربية بخط اليد، وهي عبارة عن محضر اجتماع لاتحاد لجان العمل النسائي الفلسطيني.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5k14h89/manifest"
"ark:/13030/m59m1q7k","ark:/21198/z1rk0441","","Work","39.0","0039.02.0101|~|214927|~|85849_ca_object_representations_media_174535_original.jpg","The Palestinian Democratic Union (FIDA) Collection","Palestinian Democratic Union (FIDA) Sub-collection 2: Siham Barghouti's Miscellaneous Documents and Papers","تعريف باتحاد لجان العمل النسائي الفلسطيني","An Introduction to the PFWAC","A document talking about the history, programs, goals, and the roles played by the Palestinian Federation of Women's Action Committees (PFWAC).|~|مادة مطبوعة باللغة العربية وهي مادة تعريفية باتحاد لجان العمل النسائي الفلسطيني تتضمن لمحة تاريخي عن جذور الاتحاد وبرنامجه ورؤيته.","","","ara","text","","","","[31.952162,35.233154]","","","image/jpeg","2961","2348","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/4/5/86474_ca_object_representations_media_174535_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/4/5/85849_ca_object_representations_media_174535_original.jpg","https://palarchive.org/index.php/Detail/objects/214927/lang/en_US","The Palestinian Museum ","info@palarchive.org","","good; 224","","Palestinian Democratic Union (FIDA) Sub-collection 2: Siham Barghouti's Miscellaneous Documents and Papers | The Palestinian Democratic Union (FIDA) Collection","6 April 2020 at 11:49:10","9 March 2021 at 11:05:18","A document talking about the history, programs, goals, and the roles played by the Palestinian Federation of Women's Action Committees (PFWAC).","مادة مطبوعة باللغة العربية وهي مادة تعريفية باتحاد لجان العمل النسائي الفلسطيني تتضمن لمحة تاريخي عن جذور الاتحاد وبرنامجه ورؤيته.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm59m1q7k/manifest"
"ark:/13030/m5bd1bkr","ark:/21198/z1rk0441","","Work","39.0","0039.02.0102|~|214928|~|71413_ca_object_representations_media_174542_original.jpg","The Palestinian Democratic Union (FIDA) Collection","Palestinian Democratic Union (FIDA) Sub-collection 2: Siham Barghouti's Miscellaneous Documents and Papers","محضر اجتماع لاتحاد لجان العمل النسائي","Minutes of a Meeting Held by PFWAC","The first page of the document is a business plan of the Palestinian Federation of Women's Action Committees's (PFWAC), and the second page is minutes of a meeting held by the same federation. |~|مادة مكتوبة بخط اليد ومطبوعة باللغة العربية، تحتوي الصفحة الأولى من المادة والمكتوبة بخط اليد على خطة مستقبلية لاتحاد لجان العمل النسائي، أما الثانية المطبوعة فتتضمن جزء من محضر اجتماع للاتحاد.","","","ara","text","","","","[31.952162,35.233154]","","","image/jpeg","3055","2171","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/4/5/34096_ca_object_representations_media_174542_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/4/5/71413_ca_object_representations_media_174542_original.jpg","https://palarchive.org/index.php/Detail/objects/214928/lang/en_US","The Palestinian Museum ","info@palarchive.org","","good; 224","","Palestinian Democratic Union (FIDA) Sub-collection 2: Siham Barghouti's Miscellaneous Documents and Papers | The Palestinian Democratic Union (FIDA) Collection","6 April 2020 at 11:49:10","9 March 2021 at 11:05:18","The first page of the document is a business plan of the Palestinian Federation of Women's Action Committees's (PFWAC), and the second page is minutes of a meeting held by the same federation.","مادة مكتوبة بخط اليد ومطبوعة باللغة العربية، تحتوي الصفحة الأولى من المادة والمكتوبة بخط اليد على خطة مستقبلية لاتحاد لجان العمل النسائي، أما الثانية المطبوعة فتتضمن جزء من محضر اجتماع للاتحاد.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5bd1bkr/manifest"
"ark:/13030/m5x99q90","ark:/21198/z1rk0441","","Work","39.0","0039.02.0103|~|214929|~|55432_ca_object_representations_media_174544_original.jpg","The Palestinian Democratic Union (FIDA) Collection","Palestinian Democratic Union (FIDA) Sub-collection 2: Siham Barghouti's Miscellaneous Documents and Papers","رسالة من الأسرى بمناسبة الثامن من آذار","A Letter from the Palestinian Prisoners in the Israeli Prisons to the PFWAC, 8 March 1992","A letter sent by the Palestinian prisoners in the Israeli prisons to the Palestinian Federation of Women's Action Committees (PFWAC) on 8 March, International Women's Day; the letter includes a greeting to all Palestinian women and talks about the struggles and challenges these women face.|~|مادة من صفحتين مطبوعتان باللغة العربية وهي رسالة من الأسرى في السجون الصهيونية الى عضوات اتحاد لجان العمل النسائي الفلسطيني بمناسبة الثامن من آذار، تتضمن الرسالة التحيات للنساء الفلسطينيات وجملة من العبارات التي تتحدث عن الصعوبات والتحديات التي تواجهها المرأة الفلسطينية وعن نضالها.","","","ara","text","8 March 1993; Date created","1993-03-08","","[31.952162,35.233154]","","","image/jpeg","2857","2360","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/4/5/50638_ca_object_representations_media_174544_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/4/5/55432_ca_object_representations_media_174544_original.jpg","https://palarchive.org/index.php/Detail/objects/214929/lang/en_US","The Palestinian Museum ","info@palarchive.org","","good; 224","","Palestinian Democratic Union (FIDA) Sub-collection 2: Siham Barghouti's Miscellaneous Documents and Papers | The Palestinian Democratic Union (FIDA) Collection","6 April 2020 at 11:49:10","9 March 2021 at 11:05:18","A letter sent by the Palestinian prisoners in the Israeli prisons to the Palestinian Federation of Women's Action Committees (PFWAC) on 8 March, International Women's Day; the letter includes a greeting to all Palestinian women and talks about the struggles and challenges these women face.","مادة من صفحتين مطبوعتان باللغة العربية وهي رسالة من الأسرى في السجون الصهيونية الى عضوات اتحاد لجان العمل النسائي الفلسطيني بمناسبة الثامن من آذار، تتضمن الرسالة التحيات للنساء الفلسطينيات وجملة من العبارات التي تتحدث عن الصعوبات والتحديات التي تواجهها المرأة الفلسطينية وعن نضالها.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5x99q90/manifest"
"ark:/13030/m5ns86wc","ark:/21198/z1rk0441","","Work","39.0","0039.02.0104|~|214930|~|30543_ca_object_representations_media_174546_original.jpg","The Palestinian Democratic Union (FIDA) Collection","Palestinian Democratic Union (FIDA) Sub-collection 2: Siham Barghouti's Miscellaneous Documents and Papers","رسالة لرئيس وأعضاء الهيئة الإدارية لمجمع النقابات المهنية","""Using the Meeting Room"", a Request Letter from the PFWAC to the Professional Association Complex, Jerusalem, 11 March 1993","A letter sent by Zahira Kamal, a member of the Palestinian Federation of Women's Action Committees (PFWAC) - Executive Office, to the administrative body of the Professional Association Complex, Jerusalem requesting to use their meeting room to hold a session on 8 March (International Women's Day).|~|مادة مطبوعة باللغة العربية وهي رسالة لرئيس وأعضاء الهيئة الإدارية لمجمع النقابات المهنية في بيت حنين مرسلة من زهيرة كمال عضوة المكتب التنفيذي لاتحاد اللجان العمل النسائي تطلب من خلالها استخدام القاعة الخاصة بمجمع النقابات لعقد اجتماع بمناسبة الثامن من آذار.","","","ara","text","11 March 1993; Date created","1993-03-11","","[31.952162,35.233154]","","","image/jpeg","2970","2360","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/4/5/87071_ca_object_representations_media_174546_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/4/5/30543_ca_object_representations_media_174546_original.jpg","https://palarchive.org/index.php/Detail/objects/214930/lang/en_US","The Palestinian Museum ","info@palarchive.org","","good; 224","","Palestinian Democratic Union (FIDA) Sub-collection 2: Siham Barghouti's Miscellaneous Documents and Papers | The Palestinian Democratic Union (FIDA) Collection","6 April 2020 at 11:49:10","9 March 2021 at 11:05:18","A letter sent by Zahira Kamal, a member of the Palestinian Federation of Women's Action Committees (PFWAC) - Executive Office, to the administrative body of the Professional Association Complex, Jerusalem requesting to use their meeting room to hold a session on 8 March (International Women's Day).","مادة مطبوعة باللغة العربية وهي رسالة لرئيس وأعضاء الهيئة الإدارية لمجمع النقابات المهنية في بيت حنين مرسلة من زهيرة كمال عضوة المكتب التنفيذي لاتحاد اللجان العمل النسائي تطلب من خلالها استخدام القاعة الخاصة بمجمع النقابات لعقد اجتماع بمناسبة الثامن من آذار.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5ns86wc/manifest"
