,Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
74,ark:/13030/m5xt3jn9,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0076|~|167026|~|82898_ca_object_representations_media_140978_original.jpg,The Abla Toubasi Collection,,رجلان,"A Photograph of Two Men, 1920 - 1960",A black-and-white photograph of two men sitting outdoors. Both are wearing tarbooshes but one is wearing a suit and tie while the other wears traditional clothes.|~|رجلان في مكان خارجي؛ احدهم يرتدي زي تلقيدي مع طربوش والاخر ربطة عنق وبدلة رسمية,,black-and-white photographs,ara,still image,1920 to 1960; Date created,1920/1960,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/20933_ca_object_representations_media_140978_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/82898_ca_object_representations_media_140978_original.jpg,https://palarchive.org/index.php/Detail/objects/167026/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:29,21 November 2020 at 10:34:21,A black-and-white photograph of two men sitting outdoors. Both are wearing tarbooshes but one is wearing a suit and tie while the other wears traditional clothes.,رجلان في مكان خارجي؛ احدهم يرتدي زي تلقيدي مع طربوش والاخر ربطة عنق وبدلة رسمية,black-and-white photographs,,,
75,ark:/13030/m5d00xc6,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0077|~|167027|~|20363_ca_object_representations_media_140979_original.jpg,The Abla Toubasi Collection,,صورة لرجلين بمِآزر,A Photograph of Two Men in Aprons,"Found in the Abla Tubasy collection, this undated black-and-white photograph shows two men in aprons and hairnets. One of them (left) is holding a pot as the other tastes what is inside using a ladle.|~|صورة غير ملوّنة وغير مؤرَّخة، وجدت ضمن ألبوم عبلة طوباسي، تُظهر رجلين يرتديان مئزرًا وقيعة طهي. يحمل أحدهما (من اليسار) إناءً بينما يستخدم الآخر مغرفة ليتذوق محتوى الإناء.",,black-and-white photographs,,still image,,,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/50141_ca_object_representations_media_140979_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/20363_ca_object_representations_media_140979_original.jpg,https://palarchive.org/index.php/Detail/objects/167027/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Abla Toubasi Collection,11 September 2019 at 17:07:29,21 November 2020 at 10:34:21,"Found in the Abla Tubasy collection, this undated black-and-white photograph shows two men in aprons and hairnets. One of them (left) is holding a pot as the other tastes what is inside using a ladle.",صورة غير ملوّنة وغير مؤرَّخة، وجدت ضمن ألبوم عبلة طوباسي، تُظهر رجلين يرتديان مئزرًا وقيعة طهي. يحمل أحدهما (من اليسار) إناءً بينما يستخدم الآخر مغرفة ليتذوق محتوى الإناء.,black-and-white photographs,,,
76,ark:/13030/m5vr0rxx,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0078|~|167028|~|97817_ca_object_representations_media_140980_original.jpg,The Abla Toubasi Collection,,صورة لفتى يتَّكئ على حمار، [1920-50؟],"A Photograph of a Boy Leaning Back against a Donkey, [1920 - 50?]","Found in the Abla Tubasy collection, this black-and-white photograph, taken some time between 1920 - 50, shows a barefoot boy wearing a headwrap and leaning back against a donkey.|~|صورة غيّر ملوَّنة، وجدت ضمن مجموعة عبلة طوباسي، تعود لفترة ما بين 1920 - 50، تُظهر فتى حافي القدمين يعتمر قطعة قماش على رأسه بينما يتّكئ على حمار.",,black-and-white photographs,,still image,1920 to 1950; Date created; 204,1920/1950,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/4503_ca_object_representations_media_140980_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/97817_ca_object_representations_media_140980_original.jpg,https://palarchive.org/index.php/Detail/objects/167028/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,No,The Abla Toubasi Collection,11 September 2019 at 17:07:29,21 November 2020 at 10:34:21,"Found in the Abla Tubasy collection, this black-and-white photograph, taken some time between 1920 - 50, shows a barefoot boy wearing a headwrap and leaning back against a donkey.",صورة غيّر ملوَّنة، وجدت ضمن مجموعة عبلة طوباسي، تعود لفترة ما بين 1920 - 50، تُظهر فتى حافي القدمين يعتمر قطعة قماش على رأسه بينما يتّكئ على حمار.,black-and-white photographs,,,
77,ark:/13030/m5t22swf,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0079|~|167029|~|8546_ca_object_representations_media_140981_original.jpg,The Abla Toubasi Collection,,شاب,A Photograph of a Young Man,A black-and-white photograph of a bare-chested young man wearing white pants.|~|صورة غير ملونة لشاب  ببنطال ابيض وبدون قميص,,black-and-white photographs,ara,still image,,,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/2936_ca_object_representations_media_140981_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/8546_ca_object_representations_media_140981_original.jpg,https://palarchive.org/index.php/Detail/objects/167029/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,The Abla Toubasi Collection,11 September 2019 at 17:07:29,21 November 2020 at 10:34:21,A black-and-white photograph of a bare-chested young man wearing white pants.,صورة غير ملونة لشاب  ببنطال ابيض وبدون قميص,black-and-white photographs,,,
78,ark:/13030/m5938hf8,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0080|~|167030|~|50664_ca_object_representations_media_140982_original.jpg,The Abla Toubasi Collection,,صورة لفتاة تحمل جرَّة على رأسها، [1910 - 50؟],"A Photograph of a Girl Carrying a Jar on Her Head, [1910 - 50?]","Found in the Abla Tubasy collection, this black-and-white photograph, taken some time between 1920 - 50, shows a barefoot young girl wearing a dress and a headscarf as she balances a large clay jar on her head.|~|صورة غير ملوّنة، وجدت ضمن ألبوم عبلة طوباسي، تعود للفترة بين 1910-50، تُظهر فتاة حافيّة القدمين ترتدي فستانًا ومنديلًا بينما تحمل جرَّة فخارٍ كبيرةٍ على رأسها.",,black-and-white photographs,,still image,1910 to 1950; Date created,1910/1950,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/76861_ca_object_representations_media_140982_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/50664_ca_object_representations_media_140982_original.jpg,https://palarchive.org/index.php/Detail/objects/167030/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Abla Toubasi Collection,11 September 2019 at 17:07:30,21 November 2020 at 10:34:21,"Found in the Abla Tubasy collection, this black-and-white photograph, taken some time between 1920 - 50, shows a barefoot young girl wearing a dress and a headscarf as she balances a large clay jar on her head.",صورة غير ملوّنة، وجدت ضمن ألبوم عبلة طوباسي، تعود للفترة بين 1910-50، تُظهر فتاة حافيّة القدمين ترتدي فستانًا ومنديلًا بينما تحمل جرَّة فخارٍ كبيرةٍ على رأسها.,black-and-white photographs,,,
79,ark:/13030/m5m698g1,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0081|~|167031|~|46468_ca_object_representations_media_140983_original.jpg,The Abla Toubasi Collection,,رجلان يمارسان رياضة مصارعة,A Photograph of Two Men Wrestling,A black-and-white photograph of two men wrestling in the sand. They are arm-wrestling while bare-chested.|~| صورة غير ملونة يظهر فيها رجلان يمارسان رياضة المصارعة على الرمل؛ حيث يظهران وهما يمسكان ايدهما ويستعرضان عضلاتهما,,black-and-white photographs,ara,still image,,,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/92056_ca_object_representations_media_140983_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/46468_ca_object_representations_media_140983_original.jpg,https://palarchive.org/index.php/Detail/objects/167031/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:30,21 November 2020 at 10:34:21,A black-and-white photograph of two men wrestling in the sand. They are arm-wrestling while bare-chested.,صورة غير ملونة يظهر فيها رجلان يمارسان رياضة المصارعة على الرمل؛ حيث يظهران وهما يمسكان ايدهما ويستعرضان عضلاتهما,black-and-white photographs,,,
80,ark:/13030/m5bp7rzp,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0082|~|167032|~|75512_ca_object_representations_media_140984_original.jpg,The Abla Toubasi Collection,,صورة لأناس يتفرجون على سعدان راقص,A Photograph of a Crowd Watching a Dancing Monkey Show,"Found in the Abla Tubasy collection, this undated black-and-white photograph shows a group of children, women, and men wearing a variety of traditional clothes, including but not limited to tarbush (fez), hatta (headdress), ʿiqal (agal), ʿabaya (cloak), qumbaz (outer robe), and hizam (belt) as they watch a dancing monkey show.|~|صورة غير ملوّنة وغير مؤرَّخة، وجدت ضمن ألبوم عبلة طوباسي، تُظهر حشد من أطفال، ونساء، ورجال بثيابٍ تقليديَّة، مثل الطربوش، والحطَّة، والعقال، والقمباز، والحزام، بينما هم يتفرجون على عرضٍ لسعدان راقص.",,black-and-white photographs,,still image,,,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/59233_ca_object_representations_media_140984_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/75512_ca_object_representations_media_140984_original.jpg,https://palarchive.org/index.php/Detail/objects/167032/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Abla Toubasi Collection,11 September 2019 at 17:07:30,21 November 2020 at 10:34:21,"Found in the Abla Tubasy collection, this undated black-and-white photograph shows a group of children, women, and men wearing a variety of traditional clothes, including but not limited to tarbush (fez), hatta (headdress), ʿiqal (agal), ʿabaya (cloak), qumbaz (outer robe), and hizam (belt) as they watch a dancing monkey show.",صورة غير ملوّنة وغير مؤرَّخة، وجدت ضمن ألبوم عبلة طوباسي، تُظهر حشد من أطفال، ونساء، ورجال بثيابٍ تقليديَّة، مثل الطربوش، والحطَّة، والعقال، والقمباز، والحزام، بينما هم يتفرجون على عرضٍ لسعدان راقص.,black-and-white photographs,,,
81,ark:/13030/m58705nv,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0083|~|167033|~|18220_ca_object_representations_media_140985_original.jpg,The Abla Toubasi Collection,,صورة لمقبرة مسيحيَّة,A Photograph of a Christian Cemetry,"Found in the Abla Tubasy collection, this undated black-and-white photograph shows a Christian cemetery surrounded by barbed wires.  |~|صورة غيّر ملوَّنة وغير مؤرَّخة، وجدت ضمن مجموعة عبلة طوباسي، تُظهر مقبرة مسيحيَّة مُحاطة بسياجٍ شائك.",,black-and-white photographs,,still image,,,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/28990_ca_object_representations_media_140985_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/18220_ca_object_representations_media_140985_original.jpg,https://palarchive.org/index.php/Detail/objects/167033/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Abla Toubasi Collection,11 September 2019 at 17:07:30,21 November 2020 at 10:34:21,"Found in the Abla Tubasy collection, this undated black-and-white photograph shows a Christian cemetery surrounded by barbed wires.",صورة غيّر ملوَّنة وغير مؤرَّخة، وجدت ضمن مجموعة عبلة طوباسي، تُظهر مقبرة مسيحيَّة مُحاطة بسياجٍ شائك.,black-and-white photographs,,,
82,ark:/13030/m54j84cr,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0084|~|167034|~|15340_ca_object_representations_media_140986_original.jpg,The Abla Toubasi Collection,,صورة لشاب بزيٍّ رسمي,A Photograph of a Young Man in Uniform,"Found in the Abla Tubasy collection, this undated black-and-white portrait photograph shows a young man dressed in uniform.|~|ًّبورترية غيّر ملوّنة وغير مؤرَّخة، وجدت ضمن مجموعة عبلة طوباسي، تُظهر شابًا يرتدي زيًّا رسميًّا.",,black-and-white photographs,,still image,,,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/14983_ca_object_representations_media_140986_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/15340_ca_object_representations_media_140986_original.jpg,https://palarchive.org/index.php/Detail/objects/167034/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Abla Toubasi Collection,11 September 2019 at 17:07:30,21 November 2020 at 10:34:21,"Found in the Abla Tubasy collection, this undated black-and-white portrait photograph shows a young man dressed in uniform.",ًّبورترية غيّر ملوّنة وغير مؤرَّخة، وجدت ضمن مجموعة عبلة طوباسي، تُظهر شابًا يرتدي زيًّا رسميًّا.,black-and-white photographs,,,
83,ark:/13030/m5s25rqm,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0085|~|167035|~|45243_ca_object_representations_media_140987_original.jpg,The Abla Toubasi Collection,,صورة لحصان,A Photograph of a Horselv,"Found in the Abla Tubasy collection, this undated monochrome shows a horse wearing a bridle and tied to a window grill.|~|صورة أُحاديَّة التدرج اللوّني، غيّر مؤرَّخة، وجدت ضمن مجموعة عبلة طوباسي، تُظهر حصانًا بلجامٍ مربوطًا بحديد نافذة.",,black-and-white photographs,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/23515_ca_object_representations_media_140987_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/45243_ca_object_representations_media_140987_original.jpg,https://palarchive.org/index.php/Detail/objects/167035/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,No,The Abla Toubasi Collection,11 September 2019 at 17:07:30,21 November 2020 at 10:34:21,"Found in the Abla Tubasy collection, this undated monochrome shows a horse wearing a bridle and tied to a window grill.",صورة أُحاديَّة التدرج اللوّني، غيّر مؤرَّخة، وجدت ضمن مجموعة عبلة طوباسي، تُظهر حصانًا بلجامٍ مربوطًا بحديد نافذة.,black-and-white photographs,,,
84,ark:/13030/m5715qn0,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0086|~|167036|~|49221_ca_object_representations_media_140988_original.jpg,The Abla Toubasi Collection,,رجلان يجلسان على دراجة,"A Photograph of Two Men Riding a Bike Together, 1900 - 1960",A black-and-white photograph of two men riding a bike together posing for a photo to keep as a memento.|~|رجلان يلتطقان صورة تذكارية وهم جالسان على دراجة,,black-and-white photographs,ara,still image,1900 to 1960; Date created,1900/1960,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/17836_ca_object_representations_media_140988_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/49221_ca_object_representations_media_140988_original.jpg,https://palarchive.org/index.php/Detail/objects/167036/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:30,21 November 2020 at 10:34:21,A black-and-white photograph of two men riding a bike together posing for a photo to keep as a memento.,رجلان يلتطقان صورة تذكارية وهم جالسان على دراجة,black-and-white photographs,,,
85,ark:/13030/m5mh5cq0,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0087|~|167037|~|45821_ca_object_representations_media_140989_original.jpg,The Abla Toubasi Collection,,ثلاثة رجال وامرأة,A Photograph of Three Men and a Woman,A black-and-white photograph of three men in uniforms standing behind a woman seated on a chair.|~|صورة غير ملونة لامرأة وثلاثة جالسة على كرسي ومن خلفها ثلاثة رجال يرتدون ملابس رسمية.,,black-and-white photographs,ara,still image,,,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/67485_ca_object_representations_media_140989_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/45821_ca_object_representations_media_140989_original.jpg,https://palarchive.org/index.php/Detail/objects/167037/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:30,21 November 2020 at 10:34:21,A black-and-white photograph of three men in uniforms standing behind a woman seated on a chair.,صورة غير ملونة لامرأة وثلاثة جالسة على كرسي ومن خلفها ثلاثة رجال يرتدون ملابس رسمية.,black-and-white photographs,,,
86,ark:/13030/m5tr3qsj,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0088|~|167038|~|45085_ca_object_representations_media_140990_original.jpg,The Abla Toubasi Collection,,منزل قديم,A Photograph of the Side View of an Old Stone House,"A black-and-white photograph of the side view of an old stone house. The photo shows the house, the road leading up to it, as well as a mountain on the horizon.|~|صورة غير ملونة يظهر فيها جبل، منزل حجري، شارع",,black-and-white photographs,ara,still image,1900 to 1960; Date created,1900/1960,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/23086_ca_object_representations_media_140990_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/45085_ca_object_representations_media_140990_original.jpg,https://palarchive.org/index.php/Detail/objects/167038/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:30,21 November 2020 at 10:34:21,"A black-and-white photograph of the side view of an old stone house. The photo shows the house, the road leading up to it, as well as a mountain on the horizon.",صورة غير ملونة يظهر فيها جبل، منزل حجري، شارع,black-and-white photographs,,,
87,ark:/13030/m5cw26zj,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0089|~|167039|~|13705_ca_object_representations_media_140991_original.jpg,The Abla Toubasi Collection,,صورة لرجلٍ بالقرب من جِمال,A Photograph of a Man Standing next to Camels,"Found in the Abla Tubasy collection, this undated monochrome shows a bare-chested, barefoot young man with his arms akimbo standing near a herd of camels.|~|صورة أُحاديَّة التدرج اللوني، غير مؤرخة، وجدت في مجموعة عبلة طوباسي، تُظهر رجلًا عاري الصدر وحافي القدمين على مقربة من مجموعة جمال.",,black-and-white photographs,,still image,,,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/54913_ca_object_representations_media_140991_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/13705_ca_object_representations_media_140991_original.jpg,https://palarchive.org/index.php/Detail/objects/167039/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Abla Toubasi Collection,11 September 2019 at 17:07:30,21 November 2020 at 10:34:21,"Found in the Abla Tubasy collection, this undated monochrome shows a bare-chested, barefoot young man with his arms akimbo standing near a herd of camels.",صورة أُحاديَّة التدرج اللوني، غير مؤرخة، وجدت في مجموعة عبلة طوباسي، تُظهر رجلًا عاري الصدر وحافي القدمين على مقربة من مجموعة جمال.,black-and-white photographs,,,
88,ark:/13030/m5gr4mxc,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0090|~|167040|~|47354_ca_object_representations_media_140992_original.jpg,The Abla Toubasi Collection,,منظر طبيعي,A Photograph of a Natural Landscape,A sepia-toned photograph of a natural landscape with the sun shining through the clouds over the sea.|~|صوة غير ملونة لبحر وسماء وغيوم,,black-and-white photographs,ara,still image,,,,,Architecture and Landscape,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/11287_ca_object_representations_media_140992_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/47354_ca_object_representations_media_140992_original.jpg,https://palarchive.org/index.php/Detail/objects/167040/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Abla Toubasi Collection,11 September 2019 at 17:07:30,21 November 2020 at 10:34:21,A sepia-toned photograph of a natural landscape with the sun shining through the clouds over the sea.,صوة غير ملونة لبحر وسماء وغيوم,black-and-white photographs,,,
89,ark:/13030/m5841g80,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0091|~|167041|~|77566_ca_object_representations_media_140993_original.jpg,The Abla Toubasi Collection,,منظر طبيعي,A Photograph of a Natural Landscape,A sepia-toned photograph of a natural landscape with palm trees standing tall against the backdrop of cloudy skies and flowing water.|~|صورة غير ملونة لمنظر طبيعي فيها بحر، اشجار، سماء,,black-and-white photographs,ara,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/63256_ca_object_representations_media_140993_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/77566_ca_object_representations_media_140993_original.jpg,https://palarchive.org/index.php/Detail/objects/167041/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:31,21 November 2020 at 10:34:21,A sepia-toned photograph of a natural landscape with palm trees standing tall against the backdrop of cloudy skies and flowing water.,صورة غير ملونة لمنظر طبيعي فيها بحر، اشجار، سماء,black-and-white photographs,,,
90,ark:/13030/m5vt9gb3,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0092|~|167042|~|51533_ca_object_representations_media_140994_original.jpg,The Abla Toubasi Collection,,شجرة برتقال,A Photograph of an Orange Tree,A black-and-white photograph of an orange tree heavy with fruit.|~|صورة غير ملونة لشجرة برتقال,,black-and-white photographs,ara,still image,,,,,Architecture and Landscape,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/1888_ca_object_representations_media_140994_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/51533_ca_object_representations_media_140994_original.jpg,https://palarchive.org/index.php/Detail/objects/167042/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:31,21 November 2020 at 10:34:21,A black-and-white photograph of an orange tree heavy with fruit.,صورة غير ملونة لشجرة برتقال,black-and-white photographs,,,
91,ark:/13030/m5c03w88,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0093|~|167043|~|82433_ca_object_representations_media_140995_original.jpg,The Abla Toubasi Collection,,رجل فوق عربة قش,A Photograph of Two Men on a Hay Wheel Cart,A black-and-white photograph of two men on a hay wheel cart pulled by two oxen. One of the men is standing up on top of the hay bales while the other steers the cart.|~|صورة غير ملونة لرجل يقف فوق عربة قش يجرها ثوران,,black-and-white photographs,ara,still image,,,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/32755_ca_object_representations_media_140995_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/82433_ca_object_representations_media_140995_original.jpg,https://palarchive.org/index.php/Detail/objects/167043/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Abla Toubasi Collection,11 September 2019 at 17:07:31,21 November 2020 at 10:34:21,A black-and-white photograph of two men on a hay wheel cart pulled by two oxen. One of the men is standing up on top of the hay bales while the other steers the cart.,صورة غير ملونة لرجل يقف فوق عربة قش يجرها ثوران,black-and-white photographs,,,
92,ark:/13030/m5k7279r,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0094|~|167044|~|88196_ca_object_representations_media_140996_original.jpg,The Abla Toubasi Collection,,منظر طبيعي,A Photograph of a Natural Landscape,A black-and-white photograph of a natural landscape with gentle sea waves lapping the rocks as the sun peeks through the clouds.|~|صورة غير ملونة لبحر وصخور,,black-and-white photographs,ara,still image,,,,,Architecture and Landscape,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/71522_ca_object_representations_media_140996_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/88196_ca_object_representations_media_140996_original.jpg,https://palarchive.org/index.php/Detail/objects/167044/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:31,21 November 2020 at 10:34:21,A black-and-white photograph of a natural landscape with gentle sea waves lapping the rocks as the sun peeks through the clouds.,صورة غير ملونة لبحر وصخور,black-and-white photographs,,,
93,ark:/13030/m5fg1gmg,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0095|~|167045|~|30644_ca_object_representations_media_140997_original.jpg,The Abla Toubasi Collection,,اشخاص بجانب البحر,A Photograph of People by the Beach,A black-and-white photograph of people playing by the beach.|~|صورة غير ملونة لاشخاص يلعبون بمياه البحر,,black-and-white photographs,ara,still image,,,,,Architecture and Landscape,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/35761_ca_object_representations_media_140997_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/30644_ca_object_representations_media_140997_original.jpg,https://palarchive.org/index.php/Detail/objects/167045/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:31,21 November 2020 at 10:34:21,A black-and-white photograph of people playing by the beach.,صورة غير ملونة لاشخاص يلعبون بمياه البحر,black-and-white photographs,,,
94,ark:/13030/m59s9f71,ark:/21198/z1b04qgg,,Work,149.0,0149.01.0096|~|167046|~|88902_ca_object_representations_media_140998_original.jpg,The Abla Toubasi Collection,,مسجد,A Photograph of a Mosque,A black-and-white photograph of a mosque backlit by the sunlight shining through the clouds.|~|صورة غير ملونة لمسجد,,black-and-white photographs,ara,still image,,,,,Architecture and Landscape,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/45662_ca_object_representations_media_140998_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/0/9/88902_ca_object_representations_media_140998_original.jpg,https://palarchive.org/index.php/Detail/objects/167046/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Abla Toubasi Collection,11 September 2019 at 17:07:31,21 November 2020 at 10:34:21,A black-and-white photograph of a mosque backlit by the sunlight shining through the clouds.,صورة غير ملونة لمسجد,black-and-white photographs,,,
