Unnamed: 0,Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
0,ark:/21198/z1896rj1,,,Collection,,,,,The Amjad Ghannam Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
152,ark:/13030/m5qg6d56,ark:/21198/z1896rj1,,Work,101.0,0101.02.0018|~|91916|~|97744_ca_object_representations_media_75158_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,رسالة صادرة عن مكتب المحامي رشدي الشوا في يافا,A letter from attorney Rushdie Shawa's office in Jaffa,,,,,text,1928,1928,,"[32.049357,34.758355]",,,image/jpeg,4735,3320,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/86704_ca_object_representations_media_75158_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/97744_ca_object_representations_media_75158_original.jpg,https://palarchive.org/index.php/Detail/objects/91916/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 2: Documents | The Amjad Ghannam Collection,21 February 2019 at 14:51:52,9 March 2021 at 11:41:56,,,,,,
153,ark:/13030/m55j52jb,ark:/21198/z1896rj1,,Work,101.0,0101.02.0019|~|91917|~|71917_ca_object_representations_media_75159_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,"وثيقة صادرة عن ""حكومة فلسطين"" أثناء الانتداب البريطاني، تختص بقانون امتيازات الاختراعات والرسوم","A document; issued by the ""Palestinian Government"" during the British Mandate of Palestien, dealing with the Inventions and Fees Privileges Act",,,,,text,1943,1943,,,,,image/jpeg,5803,3610,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/80605_ca_object_representations_media_75159_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/71917_ca_object_representations_media_75159_original.jpg,https://palarchive.org/index.php/Detail/objects/91917/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 2: Documents | The Amjad Ghannam Collection,21 February 2019 at 14:51:53,9 March 2021 at 11:41:56,,,,,,
154,ark:/13030/m51s49s5,ark:/21198/z1896rj1,,Work,101.0,0101.02.0020|~|91918|~|84548_ca_object_representations_media_75160_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,مخطط لكابلات الاتصالات في فلسطين الانتدابية,Chart of Communication Cables in Mandatory Palestine,,,,,text,1940s,1940/1949,,"[31.952162,35.233154]",,,image/jpeg,5963,3989,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/22178_ca_object_representations_media_75160_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/84548_ca_object_representations_media_75160_original.jpg,https://palarchive.org/index.php/Detail/objects/91918/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 2: Documents | The Amjad Ghannam Collection,21 February 2019 at 14:51:53,9 March 2021 at 11:41:56,,,,,,
155,ark:/13030/m56j23q5,ark:/21198/z1896rj1,,Work,101.0,0101.02.0021|~|91919|~|75610_ca_object_representations_media_75161_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,"سند قبض صادر عن ""حكومة فلسطين"" أثناء الانتداب البريطاني","A receipt issued by the ""Palestinian Government"" during the British Mandate of Palestine",,,,,text,1932,1932,,"[31.952162,35.233154]",,,image/jpeg,2268,2913,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/26811_ca_object_representations_media_75161_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/75610_ca_object_representations_media_75161_original.jpg,https://palarchive.org/index.php/Detail/objects/91919/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 2: Documents | The Amjad Ghannam Collection,21 February 2019 at 14:51:53,9 March 2021 at 11:41:56,,,,,,
156,ark:/13030/m5jq8m8n,ark:/21198/z1896rj1,,Work,101.0,0101.02.0022|~|91920|~|30027_ca_object_representations_media_75162_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,"بطاقة ""طوابع التوفير"" الصادرة عن ""شهادات التوفير الفلسطينية""","""Savings Stamps"" card issued by ""Palestinian Savings Certificates""",,,,,text,,,,,,,image/jpeg,2051,3433,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/26307_ca_object_representations_media_75162_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/30027_ca_object_representations_media_75162_original.jpg,https://palarchive.org/index.php/Detail/objects/91920/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 2: Documents | The Amjad Ghannam Collection,21 February 2019 at 14:51:53,9 March 2021 at 11:41:56,,,,,,
157,ark:/13030/m5f26jzj,ark:/21198/z1896rj1,,Work,101.0,0101.02.0023|~|91921|~|40362_ca_object_representations_media_75164_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,فندق طبريا,"""Hotel Tiberias, Tiberias (Palestine)"", Hotel Memorabilia, Issued by Otto Enke (Cottbus)",,,,eng,still image,,,,"[32.795859,35.530973]",,,image/jpeg,1920,3012,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/29165_ca_object_representations_media_75164_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/40362_ca_object_representations_media_75164_original.jpg,https://palarchive.org/index.php/Detail/objects/91921/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 2: Documents | The Amjad Ghannam Collection,21 February 2019 at 14:51:53,21 November 2020 at 10:53:17,,,,,,
158,ark:/13030/m52s1bxj,ark:/21198/z1896rj1,,Work,101.0,0101.02.0024|~|136519|~|41255_ca_object_representations_media_75165_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,خارطة منمنمة لفلسطين، من المحتمل أنها من الخرائط التي رسمها القراصنة الأوروبيون في القرن السادس عشر,A Stylized Map of Palestine Probably Drawn by European Pirates in the 16th Century,,,maps,,still image,1500 to 1600,1500/1600,,,Architecture and Landscape,,image/jpeg,4305,5912,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/7721_ca_object_representations_media_75165_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/41255_ca_object_representations_media_75165_original.jpg,https://palarchive.org/index.php/Detail/objects/136519/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Amjad Ghannam Collection | Amjad Ghannam Sub-collection 2: Documents,8 July 2019 at 9:48:02,9 March 2021 at 11:21:54,,,maps,,,
159,ark:/13030/m5x13t96,ark:/21198/z1896rj1,,Work,101.0,0101.02.0025|~|91923|~|24067_ca_object_representations_media_75167_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,شهادة لمزاولة مهنة المحاماة,Legal Practising Certificate,,,,,still image,,,,,,,image/jpeg,3659,5734,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/7251_ca_object_representations_media_75167_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/24067_ca_object_representations_media_75167_original.jpg,https://palarchive.org/index.php/Detail/objects/91923/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 2: Documents | The Amjad Ghannam Collection,21 February 2019 at 14:51:54,9 March 2021 at 11:41:56,,,,,,
160,ark:/13030/m5nh29zg,ark:/21198/z1896rj1,,Work,101.0,0101.02.0026|~|91924|~|34216_ca_object_representations_media_75169_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,وثيقة ملكية أرض في قرية الرينة في الناصرة أصدرتها الحكومة العثمانية,"Ownership document of a land in Reineh, Nazareth issued by the Ottoman gvernment. ",,,,,text,1900s,1900/1909,,"[32.719924,35.317654]",,,image/jpeg,6840,2625,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/74325_ca_object_representations_media_75169_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/34216_ca_object_representations_media_75169_original.jpg,https://palarchive.org/index.php/Detail/objects/91924/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 2: Documents | The Amjad Ghannam Collection,21 February 2019 at 14:51:54,9 March 2021 at 11:41:56,,,,,,
161,ark:/13030/m5s832m9,ark:/21198/z1896rj1,,Work,101.0,0101.02.0027|~|91925|~|19990_ca_object_representations_media_75170_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,"وثيقة صادرة عن""هواتف وتيليغراف وبريد فلسطين""","A document issued by ""Telephones, Telegraph and Palestine Post""",,,,,still image,1930 to 1950,1930/1950,,,,,image/jpeg,2389,3686,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/36437_ca_object_representations_media_75170_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/19990_ca_object_representations_media_75170_original.jpg,https://palarchive.org/index.php/Detail/objects/91925/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 2: Documents | The Amjad Ghannam Collection,21 February 2019 at 14:51:54,9 March 2021 at 11:41:56,,,,,,
162,ark:/13030/m5898s5r,ark:/21198/z1896rj1,,Work,101.0,0101.02.0028|~|91926|~|20554_ca_object_representations_media_75171_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,"وثيقة صادرة عن""البنك الآنجلو-مصري المحدود""",A document issued by the Anglo-Egyptian Bank,,,,,text,1925,1925,,,,,image/jpeg,3270,2363,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/16808_ca_object_representations_media_75171_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/20554_ca_object_representations_media_75171_original.jpg,https://palarchive.org/index.php/Detail/objects/91926/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 2: Documents | The Amjad Ghannam Collection,21 February 2019 at 14:51:54,9 March 2021 at 11:41:56,,,,,,
163,ark:/13030/m5hv08m1,ark:/21198/z1896rj1,,Work,101.0,0101.02.0029|~|91927|~|7228_ca_object_representations_media_75172_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,"وثيقة صادرة عن""مكتب حبايب وعوض"" في عكا",A document issued by Habayeb and Awad Office in Acre,,,,,still image,1927,1927,,"[32.933052,35.082678]",,,image/jpeg,3868,3429,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/92527_ca_object_representations_media_75172_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/7228_ca_object_representations_media_75172_original.jpg,https://palarchive.org/index.php/Detail/objects/91927/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 2: Documents | The Amjad Ghannam Collection,21 February 2019 at 14:51:55,9 March 2021 at 11:41:56,,,,,,
164,ark:/13030/m50s78p7,ark:/21198/z1896rj1,,Work,101.0,0101.02.0030|~|91928|~|11099_ca_object_representations_media_75173_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,"دعوة افتتاح فندق ""قصر الحمراء"" في رام الله أصدرتها شركة مصايف رام الله","An invitation from Ramallah Summer Resorts Company to the openning cremony of ""Alhambra Hotel"" in Ramallah",,,,,still image,1945,1945,,"[37.1760783,-3.5881413]",,,image/jpeg,3083,5255,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/25498_ca_object_representations_media_75173_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/11099_ca_object_representations_media_75173_original.jpg,https://palarchive.org/index.php/Detail/objects/91928/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 2: Documents | The Amjad Ghannam Collection,21 February 2019 at 14:51:55,9 March 2021 at 11:41:56,,,,,,
165,ark:/13030/m5w16s5t,ark:/21198/z1896rj1,,Work,101.0,0101.02.0031|~|91929|~|53648_ca_object_representations_media_75174_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,"وثيقة صادرة عن ""شركة حسن سليم عرفة"" في يافا","A document issued by ""Hasan Salim Arafa Company"" in Jaffa",,,,,still image,1923,1923,,,,,image/jpeg,4804,3785,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/33623_ca_object_representations_media_75174_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/53648_ca_object_representations_media_75174_original.jpg,https://palarchive.org/index.php/Detail/objects/91929/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 2: Documents | The Amjad Ghannam Collection,21 February 2019 at 14:51:55,9 March 2021 at 11:41:56,,,,,,
166,ark:/13030/m5d29hw2,ark:/21198/z1896rj1,,Work,101.0,0101.02.0032|~|91930|~|89376_ca_object_representations_media_75175_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,"وثيقة صادرة عن ""إدارة بريد فلسطين""","A document issued by ""Palestine Postal Administration""",,,,,text,1921,1921,,,,,image/jpeg,1678,2472,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/69793_ca_object_representations_media_75175_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/89376_ca_object_representations_media_75175_original.jpg,https://palarchive.org/index.php/Detail/objects/91930/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 2: Documents | The Amjad Ghannam Collection,21 February 2019 at 14:51:55,9 March 2021 at 11:41:56,,,,,,
167,ark:/13030/m54j81dz,ark:/21198/z1896rj1,,Work,101.0,0101.02.0033|~|91931|~|47776_ca_object_representations_media_75176_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,"غلاف رسالة وصلت إلى ""القنصلية الأمريكية العامة"" في القدس من بيروت","The envelope of a letter; sent fromt, Beirut to the US Consulate General in Jerusalem",,,,,still image,,,,,,,image/jpeg,2155,2620,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/99787_ca_object_representations_media_75176_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/47776_ca_object_representations_media_75176_original.jpg,https://palarchive.org/index.php/Detail/objects/91931/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 2: Documents | The Amjad Ghannam Collection,21 February 2019 at 14:51:55,9 March 2021 at 11:41:56,,,,,,
168,ark:/13030/m5v19r2w,ark:/21198/z1896rj1,,Work,101.0,0101.02.0034|~|91932|~|44358_ca_object_representations_media_75178_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,"غلاف رسالة وصلت إلى ""وكالة حيفا للشحن"" في حيفا من بور سعيد","The envelope of a letter; sent from, Port Said to Haifa Shipping Agency in Haifa",,,,,still image,,,,,,,image/jpeg,1765,2568,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/66458_ca_object_representations_media_75178_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/44358_ca_object_representations_media_75178_original.jpg,https://palarchive.org/index.php/Detail/objects/91932/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 2: Documents | The Amjad Ghannam Collection,21 February 2019 at 14:51:56,9 March 2021 at 11:41:56,,,,,,
169,ark:/13030/m5r861fg,ark:/21198/z1896rj1,,Work,101.0,0101.02.0035|~|91933|~|93499_ca_object_representations_media_75180_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,"غلاف رسالة صادرة عن ""غرفة التجارة الفلسطينية الرومانية"" في فلسطين",The envelope of a letter from the Palestinian-Romanian Chamber of Commerce in Palestine,,,,,text,1939,1939,,,,,image/jpeg,2128,2627,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/49477_ca_object_representations_media_75180_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/93499_ca_object_representations_media_75180_original.jpg,https://palarchive.org/index.php/Detail/objects/91933/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 2: Documents | The Amjad Ghannam Collection,21 February 2019 at 14:51:56,9 March 2021 at 11:41:56,,,,,,
170,ark:/13030/m5mm405x,ark:/21198/z1896rj1,,Work,101.0,0101.02.0036|~|91934|~|71635_ca_object_representations_media_75181_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,"غلاف رسالة صادرة عن مكتب صهيوني يدعى ""ييشفيات حاييم"" في القدس","The envelope of a letter from a Zionist office named ""Yeshivatim Haim"" in Jerusalem",,,,,still image,1937,1937,,,,,image/jpeg,1930,2464,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/88929_ca_object_representations_media_75181_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/71635_ca_object_representations_media_75181_original.jpg,https://palarchive.org/index.php/Detail/objects/91934/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 2: Documents | The Amjad Ghannam Collection,21 February 2019 at 14:51:56,9 March 2021 at 11:41:56,,,,,,
171,ark:/13030/m5c32gnw,ark:/21198/z1896rj1,,Work,101.0,0101.02.0037|~|91935|~|44430_ca_object_representations_media_75183_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,وثيقة صدرت عن كاتب عدل في فلسطين في الفترة العثمانية,Document issued by a notary in Palestine during the Ottoman period,,,,,still image,1915,1915,,,,,image/jpeg,4202,2904,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/4869_ca_object_representations_media_75183_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/44430_ca_object_representations_media_75183_original.jpg,https://palarchive.org/index.php/Detail/objects/91935/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 2: Documents | The Amjad Ghannam Collection,21 February 2019 at 14:51:57,9 March 2021 at 11:41:56,,,,,,
172,ark:/13030/m5qc7psx,ark:/21198/z1896rj1,,Work,101.0,0101.02.0038|~|91936|~|18882_ca_object_representations_media_75185_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,"رخصة ""تلغراف لاسلكي"" صادرة عن حكومة فلسطين الانتدابية",Radio Telegraph License issued by the Mandate Government of Palestine,,,,,still image,1930,1930,,,,,image/jpeg,3490,3825,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/82711_ca_object_representations_media_75185_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/18882_ca_object_representations_media_75185_original.jpg,https://palarchive.org/index.php/Detail/objects/91936/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 2: Documents | The Amjad Ghannam Collection,21 February 2019 at 14:51:57,9 March 2021 at 11:41:56,,,,,,
173,ark:/13030/m57b1qx5,ark:/21198/z1896rj1,,Work,101.0,0101.02.0039|~|91937|~|64177_ca_object_representations_media_75186_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,"رسالة صدرت عن ""شركة شيميت للزيوت المحدودة"" الصهيونية في حيفا","A letter from the; zionist, ""Schmidt Oils Ltd."" in Haifa",,,,,still image,1949,1949,,,,,image/jpeg,4564,3523,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/16504_ca_object_representations_media_75186_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/64177_ca_object_representations_media_75186_original.jpg,https://palarchive.org/index.php/Detail/objects/91937/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 2: Documents | The Amjad Ghannam Collection,21 February 2019 at 14:51:57,9 March 2021 at 11:41:56,,,,,,
174,ark:/13030/m5gv37gn,ark:/21198/z1896rj1,,Work,101.0,0101.02.0040|~|91938|~|22552_ca_object_representations_media_75187_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,"شيك صادر عن شركة ""أحمد الحاج إبراهيم واخوانه"" في حيفا","A cheque issued by ""Ahmad al-Haj Ibrahim and Brothers"" company in Haifa",,,,,still image,,,,,,,image/jpeg,1817,4683,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/43934_ca_object_representations_media_75187_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/22552_ca_object_representations_media_75187_original.jpg,https://palarchive.org/index.php/Detail/objects/91938/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 2: Documents | The Amjad Ghannam Collection,21 February 2019 at 14:51:57,9 March 2021 at 11:41:56,,,,,,
175,ark:/13030/m5zt0gr0,ark:/21198/z1896rj1,,Work,101.0,0101.02.0041|~|91939|~|66983_ca_object_representations_media_75188_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,"غلاف رسالة صادرة عن مكتب شخص يدعى ""مصطفى احمد أبو زيد"" إلى عجاج نويهض في القدس",The envelope of a letter from Mustafa Ahmad Abu Zaid's office to Ajaj Nwaihed in Jerusalem,,,,,still image,1943,1943,,,,,image/jpeg,2146,2550,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/27665_ca_object_representations_media_75188_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/66983_ca_object_representations_media_75188_original.jpg,https://palarchive.org/index.php/Detail/objects/91939/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 2: Documents | The Amjad Ghannam Collection,21 February 2019 at 14:51:57,9 March 2021 at 11:41:56,,,,,,
176,ark:/13030/m5km6z32,ark:/21198/z1896rj1,,Work,101.0,0101.02.0042|~|91940|~|9639_ca_object_representations_media_75190_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,وثيقة صدرت عن الحكومة العثمانية في فلسطين,Document issued by the Ottoman government in Palestine,,,,,still image,1915,1915,,,,,image/jpeg,4931,3022,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/48195_ca_object_representations_media_75190_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/9639_ca_object_representations_media_75190_original.jpg,https://palarchive.org/index.php/Detail/objects/91940/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 2: Documents | The Amjad Ghannam Collection,21 February 2019 at 14:51:57,9 March 2021 at 11:41:56,,,,,,
177,ark:/13030/m53k105s,ark:/21198/z1896rj1,,Work,101.0,0101.02.0043|~|91941|~|78741_ca_object_representations_media_75192_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,"إعلان تجاري صادر عن ""شركة السكب الفلسطينية المحدودة الأسهم"" في يافا",An advertisnment issued by the Palestinian Foundry Co. in Jaffa,,,,,still image,,,,,,,image/jpeg,3499,2354,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/22508_ca_object_representations_media_75192_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/78741_ca_object_representations_media_75192_original.jpg,https://palarchive.org/index.php/Detail/objects/91941/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 2: Documents | The Amjad Ghannam Collection,21 February 2019 at 14:51:58,9 March 2021 at 11:41:56,,,,,,
178,ark:/13030/m5b35fjz,ark:/21198/z1896rj1,,Work,101.0,0101.02.0044|~|91942|~|27234_ca_object_representations_media_75193_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,"غلاف رسالة وصلت جواً إلى ""شركة م. مانتو وأولاده لاستيراد وشحن الفواكه"" في حيفا من ""شركة ديربي للفواكه"" في ولاية أوريغون الأمريكية","The envelope of an airmail; sent from, Derby Fruit Company, Oregon, USA to M. Manto & Sons Company for the Import and Shipping of Fruits'' in Haifa",,,,,still image,,,,,,,image/jpeg,1756,3790,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/29641_ca_object_representations_media_75193_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/27234_ca_object_representations_media_75193_original.jpg,https://palarchive.org/index.php/Detail/objects/91942/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 2: Documents | The Amjad Ghannam Collection,21 February 2019 at 14:51:58,9 March 2021 at 11:41:56,,,,,,
179,ark:/13030/m56b4pt7,ark:/21198/z1896rj1,,Work,101.0,0101.02.0045|~|91943|~|61522_ca_object_representations_media_75194_original.jpg,The Amjad Ghannam Collection,Amjad Ghannam Sub-collection 2: Documents,"غلاف رسالة صادرة عن ""مكتب دجاني"" في القدس إلى شركة ""بارفيت باودر بافّ"" في شيكاغو في ولاية إلينويز الأمريكية","The envelope of a letter from Dajani's Office in Jerusalem to Parfait Powder Buff in Chicago, Illinois",,,,,still image,,,,,,,image/jpeg,2120,2628,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/25352_ca_object_representations_media_75194_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/1/61522_ca_object_representations_media_75194_original.jpg,https://palarchive.org/index.php/Detail/objects/91943/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Amjad Ghannam Sub-collection 2: Documents | The Amjad Ghannam Collection,21 February 2019 at 14:51:58,9 March 2021 at 11:41:56,,,,,,
