,Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
129,ark:/13030/m5q31rgp,ark:/21198/z16m8sfb,,Work,274.0,0274.02.0092|~|200124|~|67675_ca_object_representations_media_148974_original.jpg,The Abdel-Hamid Hiwwari Collection,Abdel-Hamid Hiwwari Sub-collection 2: Documents,وصل قبض بدل دفعة من قرض استلفه عباس ياسين حواري من المصرف الزراعي,A Receipt Issued by the Agricultural Bank for Abbas Yasin Hiwwary for the Payment of a Loan,"Issued by the Agricultural Bank and signed by the Manager of the Agricultural Bank in Nablus, this document shows a receipt for Abbas Yasin Hiwwary for the payment of 1JD and 535 fls as a downpayment on a loan. |~|وثيقة مكونة من صفحة واحدة تتضمن وصل قبض باسم عباس ياسين حواري من قرية سبسطية، دفع  المذكور بموجبه مبلغ  دينار و535 فلس بدل دفعة من القرض الذي استلفه  من المصرف الزراعي لجابي المصرف. مهرت الوثيقة بتوقيع جابي المصرف الزراعي في نابلس.",,,eng|~|ara,text,18 June 1953; Date created,1953-06-18,,"[32.278241,35.198633]",Economy|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/9/86323_ca_object_representations_media_148974_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/9/67675_ca_object_representations_media_148974_original.jpg,https://palarchive.org/index.php/Detail/objects/200124/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Abdel-Hamid Hiwwari Sub-collection 2: Documents  | The Abdel-Hamid Hiwwari Collection,22 December 2019 at 14:54:48,27 September 2022 at 9:15:08,"Issued by the Agricultural Bank and signed by the Manager of the Agricultural Bank in Nablus, this document shows a receipt for Abbas Yasin Hiwwary for the payment of 1JD and 535 fls as a downpayment on a loan.",وثيقة مكونة من صفحة واحدة تتضمن وصل قبض باسم عباس ياسين حواري من قرية سبسطية، دفع  المذكور بموجبه مبلغ  دينار و535 فلس بدل دفعة من القرض الذي استلفه  من المصرف الزراعي لجابي المصرف. مهرت الوثيقة بتوقيع جابي المصرف الزراعي في نابلس.,,,,
130,ark:/13030/m55j57gh,ark:/21198/z16m8sfb,,Work,274.0,0274.02.0093|~|200125|~|15824_ca_object_representations_media_148975_original.jpg,The Abdel-Hamid Hiwwari Collection,Abdel-Hamid Hiwwari Sub-collection 2: Documents,وصل قبض  بدل دفعة من قرض استلفه  عباس ياسين حواري  من  مؤسسة الاقراض الزراعي,A Receipt Issued by the Agricultural Loans Establishment for Abbas Yasin Hiwwary for the Payment of a Loan,"Issued by the Agricultural Loans Establishment and signed by the Manager of the Agricultural Loans Establishment in Nablus, this document shows a receipt for Abbas Yasin Hiwwary for the payment of 6JD and 500 fls as a downpayment on a loan. |~|وثيقة مكونة من صفحة واحدة تتضمن وصل قبض باسم عباس ياسين حواري  من قرية سبسطية، دفع  المذكور بموجبه مبلغ  6 دينار و500 فلس بدل دفعة من القرض الذي استلفه  من مؤسسة الاقراض الزراعي لجابي المؤسسة . مهرت الوثيقة بتوقيع جابي مؤسسة الاقراض الزراعي في نابلس.",,,eng|~|ara,text,11 June 1967; Date created,1967-06-11,,"[32.278241,35.198633]",Economy|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/9/56280_ca_object_representations_media_148975_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/9/15824_ca_object_representations_media_148975_original.jpg,https://palarchive.org/index.php/Detail/objects/200125/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Abdel-Hamid Hiwwari Sub-collection 2: Documents  | The Abdel-Hamid Hiwwari Collection,22 December 2019 at 14:54:48,27 September 2022 at 9:15:09,"Issued by the Agricultural Loans Establishment and signed by the Manager of the Agricultural Loans Establishment in Nablus, this document shows a receipt for Abbas Yasin Hiwwary for the payment of 6JD and 500 fls as a downpayment on a loan.",وثيقة مكونة من صفحة واحدة تتضمن وصل قبض باسم عباس ياسين حواري  من قرية سبسطية، دفع  المذكور بموجبه مبلغ  6 دينار و500 فلس بدل دفعة من القرض الذي استلفه  من مؤسسة الاقراض الزراعي لجابي المؤسسة . مهرت الوثيقة بتوقيع جابي مؤسسة الاقراض الزراعي في نابلس.,,,,
131,ark:/13030/m5kb10rb,ark:/21198/z16m8sfb,,Work,274.0,0274.02.0094|~|200126|~|95789_ca_object_representations_media_148976_original.jpg,The Abdel-Hamid Hiwwari Collection,Abdel-Hamid Hiwwari Sub-collection 2: Documents,وصل قبض بدل دفعة من قرض استلفه عباس ياسين حواري من المصرف الزراعي,A Receipt Issued by the Agricultural Bank for Abbas Yasin Hiwwary for the Payment of a Loan,"Issued by the Agricultural Bank and signed by the Manager of the Agricultural Bank in Nablus, this document shows a receipt for Abbas Yasin Hiwwary for the payment of 1JD and 470 fls as a downpayment on a loan. |~|وثيقة مكونة من صفحة واحدة تتضمن وصل قبض باسم  عباس ياسين حواري من قرية سبسطية، دفع  المذكور بموجبه مبلغ 1دينار و470 فلس بدل دفعة من القرض الذي استلفه  من المصرف الزراعي لجابي المصرف. مهرت الوثيقة بتوقيع جابي المصرف الزراعي في نابلس.",,,eng|~|ara,text,18 June 1960; Date created,1960-06-18,,"[32.278241,35.198633]",Economy|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/9/8114_ca_object_representations_media_148976_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/9/95789_ca_object_representations_media_148976_original.jpg,https://palarchive.org/index.php/Detail/objects/200126/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Abdel-Hamid Hiwwari Sub-collection 2: Documents  | The Abdel-Hamid Hiwwari Collection,22 December 2019 at 14:54:48,27 September 2022 at 9:15:09,"Issued by the Agricultural Bank and signed by the Manager of the Agricultural Bank in Nablus, this document shows a receipt for Abbas Yasin Hiwwary for the payment of 1JD and 470 fls as a downpayment on a loan.",وثيقة مكونة من صفحة واحدة تتضمن وصل قبض باسم  عباس ياسين حواري من قرية سبسطية، دفع  المذكور بموجبه مبلغ 1دينار و470 فلس بدل دفعة من القرض الذي استلفه  من المصرف الزراعي لجابي المصرف. مهرت الوثيقة بتوقيع جابي المصرف الزراعي في نابلس.,,,,
132,ark:/13030/m5nm167g,ark:/21198/z16m8sfb,,Work,274.0,0274.02.0095|~|200127|~|65842_ca_object_representations_media_148977_original.jpg,The Abdel-Hamid Hiwwari Collection,Abdel-Hamid Hiwwari Sub-collection 2: Documents,وصل قبض  بدل دفعة من قرض استلفه عباس ياسين حواري من  مؤسسة الاقراض الزراعي,A Receipt Issued by the Agricultural Loans Establishment for Abbas Yasin Hiwwary for the Payment of a Loan,"Issued by the Agricultural Loans Establishment and signed by the Manager of the Agricultural Loans Establishment in Nablus, this document shows a receipt for Abbas Yasin Hiwwary for the payment of 6JD and 950 fls as a downpayment on a loan. |~|وثيقة مكونة من صفحة واحدة تتضمن وصل قبض باسم ياسين عباس حواري من قرية سبسطية، دفع  المذكور بموجبه مبلغ  6 دينار و950 فلس بدل دفعة من القرض الذي استلفه  من مؤسسة الاقراض الزراعي لجابي المؤسسة . مهرت الوثيقة بتوقيع جابي مؤسسة الاقراض الزراعي في نابلس.",,,eng|~|ara,text,29 November 1965; Date created,1965-11-29,,"[32.278241,35.198633]",Economy|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/9/15641_ca_object_representations_media_148977_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/9/65842_ca_object_representations_media_148977_original.jpg,https://palarchive.org/index.php/Detail/objects/200127/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Abdel-Hamid Hiwwari Sub-collection 2: Documents  | The Abdel-Hamid Hiwwari Collection,22 December 2019 at 14:54:48,27 September 2022 at 9:15:09,"Issued by the Agricultural Loans Establishment and signed by the Manager of the Agricultural Loans Establishment in Nablus, this document shows a receipt for Abbas Yasin Hiwwary for the payment of 6JD and 950 fls as a downpayment on a loan.",وثيقة مكونة من صفحة واحدة تتضمن وصل قبض باسم ياسين عباس حواري من قرية سبسطية، دفع  المذكور بموجبه مبلغ  6 دينار و950 فلس بدل دفعة من القرض الذي استلفه  من مؤسسة الاقراض الزراعي لجابي المؤسسة . مهرت الوثيقة بتوقيع جابي مؤسسة الاقراض الزراعي في نابلس.,,,,
133,ark:/13030/m5pw4bjc,ark:/21198/z16m8sfb,,Work,274.0,0274.02.0096|~|200128|~|9564_ca_object_representations_media_148978_original.jpg,The Abdel-Hamid Hiwwari Collection,Abdel-Hamid Hiwwari Sub-collection 2: Documents,وصل قبض  بدل دفعة من قرض استلفه  عباس ياسين حواري من مؤسسة الاقراض الزراعي,A Receipt Issued by the Agricultural Loans Establishment for Abbas Yasin Hiwwary for the Payment of a Loan,"Issued by the Agricultural Loans Establishment and signed by the Manager of the Agricultural Loans Establishment in Nablus, this document shows a receipt for Abbas Yasin Hiwwary for the payment of 7JD and 500 fls as a downpayment on a loan. |~|وثيقة مكونة من صفحة واحدة تتضمن وصل قبض باسم  عباس ياسين حواري من قرية سبسطية، دفع  المذكور بموجبه مبلغ  7 دينار و 500 فلس بدل دفعة من القرض الذي استلفه  من مؤسسة الاقراض الزراعي لجابي الؤسسة . مهرت الوثيقة بتوقيع جابي مؤسسة الاقراض الزراعي في نابلس.",,,eng|~|ara,still image,5 January 1964; Date created,1964-01-05,,"[32.278241,35.198633]",Economy|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/9/99876_ca_object_representations_media_148978_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/9/9564_ca_object_representations_media_148978_original.jpg,https://palarchive.org/index.php/Detail/objects/200128/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Abdel-Hamid Hiwwari Sub-collection 2: Documents  | The Abdel-Hamid Hiwwari Collection,22 December 2019 at 14:54:48,27 September 2022 at 9:15:10,"Issued by the Agricultural Loans Establishment and signed by the Manager of the Agricultural Loans Establishment in Nablus, this document shows a receipt for Abbas Yasin Hiwwary for the payment of 7JD and 500 fls as a downpayment on a loan.",وثيقة مكونة من صفحة واحدة تتضمن وصل قبض باسم  عباس ياسين حواري من قرية سبسطية، دفع  المذكور بموجبه مبلغ  7 دينار و 500 فلس بدل دفعة من القرض الذي استلفه  من مؤسسة الاقراض الزراعي لجابي الؤسسة . مهرت الوثيقة بتوقيع جابي مؤسسة الاقراض الزراعي في نابلس.,,,,
134,ark:/13030/m5tn53cf,ark:/21198/z16m8sfb,,Work,274.0,0274.02.0097|~|200129|~|18847_ca_object_representations_media_148979_original.jpg,The Abdel-Hamid Hiwwari Collection,Abdel-Hamid Hiwwari Sub-collection 2: Documents,وصل قبض  بدل دفعة من قرض استلفه  عباس ياسين حواري من  مؤسسة الاقراض الزراعي,A Receipt Issued by the Agricultural Loans Establishment for Abbas Yasin Hiwwary for the Payment of a Loan,"Issued by the Agricultural Loans Establishment and signed by the Manager of the Agricultural Loans Establishment in Nablus, this document shows a receipt for Abbas Yasin Hiwwary for the payment of 13JD and 615 fls as a downpayment on a loan. |~|وثيقة مكونة من صفحة واحدة تتضمن وصل قبض باسم عباس ياسين حواري من قرية سبسطية، دفع  المذكور بموجبه مبلغ 13 دينار و615 فلس  بدل دفعة من القرض الذي استلفه  من مؤسسة الاقراض الزراعي لجابي المؤسسة. مهرت الوثيقة بتوقيع جابيمؤسسة الاقراض الزراعي في نابلس.",,,eng|~|ara,text,5 December 1963; Date created,1963-12-05,,"[32.278241,35.198633]",Economy|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/9/15501_ca_object_representations_media_148979_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/9/18847_ca_object_representations_media_148979_original.jpg,https://palarchive.org/index.php/Detail/objects/200129/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Abdel-Hamid Hiwwari Sub-collection 2: Documents  | The Abdel-Hamid Hiwwari Collection,22 December 2019 at 14:54:48,27 September 2022 at 9:15:10,"Issued by the Agricultural Loans Establishment and signed by the Manager of the Agricultural Loans Establishment in Nablus, this document shows a receipt for Abbas Yasin Hiwwary for the payment of 13JD and 615 fls as a downpayment on a loan.",وثيقة مكونة من صفحة واحدة تتضمن وصل قبض باسم عباس ياسين حواري من قرية سبسطية، دفع  المذكور بموجبه مبلغ 13 دينار و615 فلس  بدل دفعة من القرض الذي استلفه  من مؤسسة الاقراض الزراعي لجابي المؤسسة. مهرت الوثيقة بتوقيع جابيمؤسسة الاقراض الزراعي في نابلس.,,,,
135,ark:/13030/m5hv0fj6,ark:/21198/z16m8sfb,,Work,274.0,0274.02.0098|~|200130|~|8256_ca_object_representations_media_148980_original.jpg,The Abdel-Hamid Hiwwari Collection,Abdel-Hamid Hiwwari Sub-collection 2: Documents,وصل قبض  بدل دفعة من قرض استلفه عباس ياسين حواري  من مؤسسة الاقراض الزراعي,A Receipt Issued by the Agricultural Loans Establishment for Abbas Yasin Hiwwary for the Payment of a Loan,"Issued by the Agricultural Loans Establishment and signed by the Manager of the Agricultural Loans Establishment in Nablus, this document shows a receipt for Abbas Yasin Hiwwary for the payment of 16JD and 410 fls as a downpayment on a loan. |~|وثيقة مكونة من صفحة واحدة تتضمن وصل قبض باسم عباس ياسين حواري من قرية سبسطية، دفع  المذكور بموجبه مبلغ 16 دينار و410 فلس بدل دفعة من القرض الذي استلفه  من مؤسسة الاقراض الزراعي لجابي المؤسسة. مهرت الوثيقة بتوقيع جابي مؤسسة الاقراض الزراعي في نابلس.",,,eng|~|ara,text,6 January 1962; Date created,1962-01-06,,"[32.278241,35.198633]",Economy|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/9/88256_ca_object_representations_media_148980_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/9/8256_ca_object_representations_media_148980_original.jpg,https://palarchive.org/index.php/Detail/objects/200130/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Abdel-Hamid Hiwwari Sub-collection 2: Documents  | The Abdel-Hamid Hiwwari Collection,22 December 2019 at 14:54:48,27 September 2022 at 9:15:10,"Issued by the Agricultural Loans Establishment and signed by the Manager of the Agricultural Loans Establishment in Nablus, this document shows a receipt for Abbas Yasin Hiwwary for the payment of 16JD and 410 fls as a downpayment on a loan.",وثيقة مكونة من صفحة واحدة تتضمن وصل قبض باسم عباس ياسين حواري من قرية سبسطية، دفع  المذكور بموجبه مبلغ 16 دينار و410 فلس بدل دفعة من القرض الذي استلفه  من مؤسسة الاقراض الزراعي لجابي المؤسسة. مهرت الوثيقة بتوقيع جابي مؤسسة الاقراض الزراعي في نابلس.,,,,
136,ark:/13030/m5fk07zq,ark:/21198/z16m8sfb,,Work,274.0,0274.02.0099|~|200131|~|60296_ca_object_representations_media_148981_original.jpg,The Abdel-Hamid Hiwwari Collection,Abdel-Hamid Hiwwari Sub-collection 2: Documents,وصل قبض  بدل دفعة من قرض استلفه عباس ياسين حواري  من  مؤسسة الاقراض الزراعي,A Receipt Issued by the Agricultural Loans Establishment for Abbas Yasin Hiwwary for the Payment of a Loan,"Issued by the Agricultural Loans Establishment and signed by the Manager of the Agricultural Loans Establishment in Nablus, this document shows a receipt for Abbas Yasin Hiwwary for the payment of 1JD and 680 fls as a downpayment on a loan. |~|وثيقة مكونة من صفحة واحدة تتضمن وصل قبض باسم  عباس ياسين حواري من قرية سبسطية، دفع  المذكور بموجبه مبلغ  1 دينار و680 فلس  بدل دفعة من القرض الذي استلفه  من مؤسسة الاقراض الزراعي لجابي المؤسسة. مهرت الوثيقة بتوقيع جابي مؤسسة الاقراض الزراعي في نابلس.",,,eng|~|ara,text,12 March 1963; Date created,1963-03-12,,"[32.278241,35.198633]",Economy|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/9/55342_ca_object_representations_media_148981_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/9/60296_ca_object_representations_media_148981_original.jpg,https://palarchive.org/index.php/Detail/objects/200131/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Abdel-Hamid Hiwwari Sub-collection 2: Documents  | The Abdel-Hamid Hiwwari Collection,22 December 2019 at 14:54:48,27 September 2022 at 9:15:11,"Issued by the Agricultural Loans Establishment and signed by the Manager of the Agricultural Loans Establishment in Nablus, this document shows a receipt for Abbas Yasin Hiwwary for the payment of 1JD and 680 fls as a downpayment on a loan.",وثيقة مكونة من صفحة واحدة تتضمن وصل قبض باسم  عباس ياسين حواري من قرية سبسطية، دفع  المذكور بموجبه مبلغ  1 دينار و680 فلس  بدل دفعة من القرض الذي استلفه  من مؤسسة الاقراض الزراعي لجابي المؤسسة. مهرت الوثيقة بتوقيع جابي مؤسسة الاقراض الزراعي في نابلس.,,,,
137,ark:/13030/m5xd8sw3,ark:/21198/z16m8sfb,,Work,274.0,0274.02.0100|~|200132|~|17799_ca_object_representations_media_148982_original.jpg,The Abdel-Hamid Hiwwari Collection,Abdel-Hamid Hiwwari Sub-collection 2: Documents,وصل مقبوضات من مجلس الإعمار الاردني,A Receipt from the Jordanian Reconstruction Council,"Issued by the Jordanian Reconstruction Council, this document shows a receipt to Abbas Yasin Hiwwary from Sebastia for the payment of 2JD and 40 fls as an instalment on a loan from the Council. |~|وصل مقبوضات من مجلس الإعمار الاردني، تم منحه إلى عباس ياسين حواري من قرية سبسطية، مقابل تسديده لدفعة بقيمة دنارين واربعون فلسًا عن قرض حصل عليه من المجلس.",,,ara,text,21 January 1959; Date created,1959-01-21,,,Economy|~|Education and Extracurricular Activities|~|Architecture and Landscape|~|Social History|~|Other,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/9/78795_ca_object_representations_media_148982_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/9/17799_ca_object_representations_media_148982_original.jpg,https://palarchive.org/index.php/Detail/objects/200132/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,acceptable; 226,,Abdel-Hamid Hiwwari Sub-collection 2: Documents  | The Abdel-Hamid Hiwwari Collection,22 December 2019 at 14:54:49,21 November 2020 at 10:26:55,"Issued by the Jordanian Reconstruction Council, this document shows a receipt to Abbas Yasin Hiwwary from Sebastia for the payment of 2JD and 40 fls as an instalment on a loan from the Council.",وصل مقبوضات من مجلس الإعمار الاردني، تم منحه إلى عباس ياسين حواري من قرية سبسطية، مقابل تسديده لدفعة بقيمة دنارين واربعون فلسًا عن قرض حصل عليه من المجلس.,,,,
138,ark:/13030/m54n6wr2,ark:/21198/z16m8sfb,,Work,274.0,0274.02.0101|~|200133|~|14486_ca_object_representations_media_148983_original.jpg,The Abdel-Hamid Hiwwari Collection,Abdel-Hamid Hiwwari Sub-collection 2: Documents,وصل مقبوضات من مجلس الإعمار الاردني,A Receipt from the Jordanian Reconstruction Council,"Issued by the Jordanian Reconstruction Council, this document shows a receipt to Abbas Yasin Hiwwary from Sebastia for the payment of 6JD as an instalment on a loan from the Council. |~|وصل مقبوضات من مجلس الإعمار الاردني، تم منحه إلى عباس ياسين حواري من قرية سبسطية، مقابل تسديده لدفعة بقيمة ستة دنانير عن قرض حصل عليه من المجلس.",,,ara,text,14 December 1959; Date created,1959-12-14,,,Economy|~|Education and Extracurricular Activities|~|Architecture and Landscape|~|Social History|~|Other,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/9/57554_ca_object_representations_media_148983_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/9/14486_ca_object_representations_media_148983_original.jpg,https://palarchive.org/index.php/Detail/objects/200133/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,acceptable; 226,,Abdel-Hamid Hiwwari Sub-collection 2: Documents  | The Abdel-Hamid Hiwwari Collection,22 December 2019 at 14:54:49,21 November 2020 at 10:26:55,"Issued by the Jordanian Reconstruction Council, this document shows a receipt to Abbas Yasin Hiwwary from Sebastia for the payment of 6JD as an instalment on a loan from the Council.",وصل مقبوضات من مجلس الإعمار الاردني، تم منحه إلى عباس ياسين حواري من قرية سبسطية، مقابل تسديده لدفعة بقيمة ستة دنانير عن قرض حصل عليه من المجلس.,,,,
139,ark:/13030/m5gv3ddt,ark:/21198/z16m8sfb,,Work,274.0,0274.02.0102|~|200134|~|98147_ca_object_representations_media_148984_original.jpg,The Abdel-Hamid Hiwwari Collection,Abdel-Hamid Hiwwari Sub-collection 2: Documents,مستند قبض من جمعية سبسطية التعاونية,A Receipt Issued by Sebastia Savings and Credit Cooperative Society,"Issued by Sebastia Savings and Credit Cooperative Society, this document shows a receipt for an instalment paid in by ʿabbas Yasin Hiwwary for the amount of 26JD for a loan from the Society.      |~|مستند قبض من جمعية سبسطية التعاونية، تم منحه لعباس ياسين حواري، مقابل تسديد دفعة بقيمة 26 دينار عن قرض حصل عليه من الجمعية.",,color photographs,ara,still image,30 November 1955; Date created,1955-11-30,,,Economy|~|Education and Extracurricular Activities|~|Architecture and Landscape|~|Social History|~|Other,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/9/48130_ca_object_representations_media_148984_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/9/98147_ca_object_representations_media_148984_original.jpg,https://palarchive.org/index.php/Detail/objects/200134/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,acceptable; 226,,Abdel-Hamid Hiwwari Sub-collection 2: Documents  | The Abdel-Hamid Hiwwari Collection,22 December 2019 at 14:54:49,21 November 2020 at 10:26:55,"Issued by Sebastia Savings and Credit Cooperative Society, this document shows a receipt for an instalment paid in by ʿabbas Yasin Hiwwary for the amount of 26JD for a loan from the Society.",مستند قبض من جمعية سبسطية التعاونية، تم منحه لعباس ياسين حواري، مقابل تسديد دفعة بقيمة 26 دينار عن قرض حصل عليه من الجمعية.,color photographs,,,
140,ark:/13030/m5nw79ff,ark:/21198/z16m8sfb,,Work,274.0,0274.02.0103|~|200135|~|86307_ca_object_representations_media_148985_original.jpg,The Abdel-Hamid Hiwwari Collection,Abdel-Hamid Hiwwari Sub-collection 2: Documents,وصل قبض صادر عن جمعية سبسطية التعاونية للتوفير والتسليف باسم عباس ياسين حواري,A Receipt Issued by Sebastia Savings and Credit Cooperative Society for Installments Paid in by ʿabbas Hiwwary,"Issued by Sebastia Savings and Credit Cooperative Society and signed by the authorized representative, this document shows a receipt for installments paid in by ʿabbas Hiwwary for the amount of 90JD and 800 fls.  |~|وثيقة مكونة من صفحة واحدة تتضمن وصل قبض باسم عباس ياسين حواري، صادر عن جمعية سبسطية التعاونية، حيث دفع المذكور بموجب هذا الوصل مبلغ 90 دينار و800 فلس، بدل قرض كان قد استلفه من الجمعية. مهرت الوثيقة بتوقيع المفوض بالاستلام",,,eng|~|ara,text,27 June 1966; Date created,1966-06-27,,"[32.278241,35.198633]",Economy|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/9/44883_ca_object_representations_media_148985_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/9/86307_ca_object_representations_media_148985_original.jpg,https://palarchive.org/index.php/Detail/objects/200135/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Abdel-Hamid Hiwwari Sub-collection 2: Documents  | The Abdel-Hamid Hiwwari Collection,22 December 2019 at 14:54:49,27 September 2022 at 9:15:11,"Issued by Sebastia Savings and Credit Cooperative Society and signed by the authorized representative, this document shows a receipt for installments paid in by ʿabbas Hiwwary for the amount of 90JD and 800 fls.",وثيقة مكونة من صفحة واحدة تتضمن وصل قبض باسم عباس ياسين حواري، صادر عن جمعية سبسطية التعاونية، حيث دفع المذكور بموجب هذا الوصل مبلغ 90 دينار و800 فلس، بدل قرض كان قد استلفه من الجمعية. مهرت الوثيقة بتوقيع المفوض بالاستلام,,,,
141,ark:/13030/m5xm66rk,ark:/21198/z16m8sfb,,Work,274.0,0274.02.0104|~|200136|~|69107_ca_object_representations_media_148986_original.jpg,The Abdel-Hamid Hiwwari Collection,Abdel-Hamid Hiwwari Sub-collection 2: Documents,وصل قبض صادر عن جمعية سبسطية التعاونية للتوفير والتسليف باسم عباس ياسين حواري,A Receipt Issued by Sebastia Savings and Credit Cooperative Society for Installments Paid in by ʿabbas Hiwwary,"Issued by Sebastia Savings and Credit Cooperative Society and signed by the authorized representative, this document shows a receipt for installments paid in by ʿabbas Hiwwary for the amount of 13JD.|~|وثيقة مكونة من صفحة واحدة تتضمن وصل قبض باسم عباس ياسين حواري، صادر عن جمعية سبسطية التعاونية، حيث دفع المذكور بموجب هذا الوصل مبلغ، 13 دينار بدل قرض كان قد استلفه من الجمعية. مهرت الوثيقة بتوقيع المفوض بالاستلام",,,eng|~|ara,text,27 June 1966; Date created,1966-06-27,,"[32.278241,35.198633]",Economy|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/9/47428_ca_object_representations_media_148986_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/8/9/69107_ca_object_representations_media_148986_original.jpg,https://palarchive.org/index.php/Detail/objects/200136/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Abdel-Hamid Hiwwari Sub-collection 2: Documents  | The Abdel-Hamid Hiwwari Collection,22 December 2019 at 14:54:49,27 September 2022 at 9:15:11,"Issued by Sebastia Savings and Credit Cooperative Society and signed by the authorized representative, this document shows a receipt for installments paid in by ʿabbas Hiwwary for the amount of 13JD.",وثيقة مكونة من صفحة واحدة تتضمن وصل قبض باسم عباس ياسين حواري، صادر عن جمعية سبسطية التعاونية، حيث دفع المذكور بموجب هذا الوصل مبلغ، 13 دينار بدل قرض كان قد استلفه من الجمعية. مهرت الوثيقة بتوقيع المفوض بالاستلام,,,,
