,Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
160,ark:/13030/m5jf2k9n,ark:/21198/z14f798k,,Work,135.0,0135.02.0074|~|217939|~|22758_ca_object_representations_media_181910_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 2: Documents,"""معرض الربيع الفلسطيني""، قصاصات جرائد، آذار 1989","""Palestinian Spring Exhibit"", Newspaper Clippings, March 1989","Issued in Arabic, this document shows newspaper clippings featuring news pieces on art in Palestine. The first clipping, issued on 22 March 1989 by al-Quds Newspaper, features a piece about holding the Palestinian Spring Exhibit at el-Hakawati Theatre in Jerusalem by the League of Palestinian artists. The second clipping features an invitation by the League to said Exhibit. |~|قصاصات جرائدة مطبوعة باللغة العربية، تتضمن القصاصة الأولى من جريدة القدس المنشورة بتاريخ 22 آذار 1989 خبر افتتاح معرض الربيع الفلسطيني لرابطة التشكيليين الفلسطينيين في قاعة الحكواتي في القدس، وتتضمن القصاصة الثانية دعوة صادرة عن الرابطة لحضور المعرض.","Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",,ara,text,22 March 1989; Date created,1989-03-22,,"[31.768319,35.21371]",Culture and Arts|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/9/80771_ca_object_representations_media_181910_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/9/22758_ca_object_representations_media_181910_original.jpg,https://palarchive.org/index.php/Detail/objects/217939/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,Adnan Zubaidy Sub-collection 2: Documents | The Adnan Zubaidy Collection,8 June 2020 at 9:54:57,21 November 2020 at 10:21:01,"Issued in Arabic, this document shows newspaper clippings featuring news pieces on art in Palestine. The first clipping, issued on 22 March 1989 by al-Quds Newspaper, features a piece about holding the Palestinian Spring Exhibit at el-Hakawati Theatre in Jerusalem by the League of Palestinian artists. The second clipping features an invitation by the League to said Exhibit.",قصاصات جرائدة مطبوعة باللغة العربية، تتضمن القصاصة الأولى من جريدة القدس المنشورة بتاريخ 22 آذار 1989 خبر افتتاح معرض الربيع الفلسطيني لرابطة التشكيليين الفلسطينيين في قاعة الحكواتي في القدس، وتتضمن القصاصة الثانية دعوة صادرة عن الرابطة لحضور المعرض.,,,,
161,ark:/13030/m5p63b1c,ark:/21198/z14f798k,,Work,135.0,0135.02.0075|~|217940|~|62962_ca_object_representations_media_181911_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 2: Documents,"""رابطة التشكيليين الفلسطينيين تعقد معرضها السنوي الحادي عشر وموضوعه الانتفاضة""،قصاصة من جريدة الفجر، كانون الثاني1988","""League of Palestinian Artists Holds Its 11th Annual Exhibition Dedicated to the Intifada"", a Newspaper Clipping, al-Fajr Newspaper, January 1988","Issued in English, this document shows a clipping from al-Fajr Newspaper featuring an article entitled ""The League of Palestinian Artists Holds Its 11th Annual Exhibition Dedicated to the Intifada"" about the artworks displayed therein, namely, Sulayman Manṣur's (top), Khader abu Ahmad's, and Fathy Ghaban's.|~|قصاصة من جريدة الفجر مطبوعة باللغة الانجليزية تتضمن مقال بعنوان ""رابطة التشكيليين الفلسطينيين تعقد معرضها السنوي الحادي عشر وموضوع الانتفاضة""، تتناول المقال مجموعة من اللوحات المعروضة في المعرض، لوحة للفنان سليمان منصور (الأولى من الأعلى)، ولوحة للفنان خضر أبوأحمد، ولوحة الفنان فتحي غبن.","Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",,eng,text,2 January 1988; Date created,1988-01-02,,"[31.768319,35.21371]",Culture and Arts|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/9/71555_ca_object_representations_media_181911_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/9/62962_ca_object_representations_media_181911_original.jpg,https://palarchive.org/index.php/Detail/objects/217940/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,Adnan Zubaidy Sub-collection 2: Documents | The Adnan Zubaidy Collection,8 June 2020 at 9:54:57,21 November 2020 at 10:21:01,"Issued in English, this document shows a clipping from al-Fajr Newspaper featuring an article entitled ""The League of Palestinian Artists Holds Its 11th Annual Exhibition Dedicated to the Intifada"" about the artworks displayed therein, namely, Sulayman Manṣur's (top), Khader abu Ahmad's, and Fathy Ghaban's.","قصاصة من جريدة الفجر مطبوعة باللغة الانجليزية تتضمن مقال بعنوان ""رابطة التشكيليين الفلسطينيين تعقد معرضها السنوي الحادي عشر وموضوع الانتفاضة""، تتناول المقال مجموعة من اللوحات المعروضة في المعرض، لوحة للفنان سليمان منصور (الأولى من الأعلى)، ولوحة للفنان خضر أبوأحمد، ولوحة الفنان فتحي غبن.",,,,
162,ark:/13030/m5dp1th1,ark:/21198/z14f798k,,Work,135.0,0135.02.0076|~|217941|~|19235_ca_object_representations_media_181912_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 2: Documents,"""الفنانون - العرب واليهود - يجدون الانتفاضة الفلسطينية موضوع غير سهل""، مقال في جريدة نيويورك تايمز، أيلول 1988 -","""Artists - Arab and Jew - Find the Palestinian Uprising an Uneasy Subject"", an Article, the NYT, September 1988","Issued in English, this document shows an article published in the New York Times entitled ""Artists - Arab and Jew - Find the Palestinian Uprising an Uneasy Subject"" about how Palestinian and Israeli artists interacted with the First Intifada in the 1980s. |~|قصاصة من جريدة القدس مطبوعة باللغة الانجليزية تتضمن مقال بعنوان ""الفنانون - العرب واليهود - يجدون الانتفاضة الفلسطينية موضوع غير سهل""، حول تفاعل الفنانيين الاسرائيلين والفلسطينيين (الرسامين، المغنيين وغيرهم)  مع أحداث الانتفاضة الأولى فترة الثمانينيات.","Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",,eng,text,11 September 1988; Date created,1988-09-11,,"[31.768319,35.21371]",Culture and Arts|~|Political mobilization|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/9/78754_ca_object_representations_media_181912_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/9/19235_ca_object_representations_media_181912_original.jpg,https://palarchive.org/index.php/Detail/objects/217941/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,Adnan Zubaidy Sub-collection 2: Documents | The Adnan Zubaidy Collection,8 June 2020 at 9:54:57,21 November 2020 at 10:21:01,"Issued in English, this document shows an article published in the New York Times entitled ""Artists - Arab and Jew - Find the Palestinian Uprising an Uneasy Subject"" about how Palestinian and Israeli artists interacted with the First Intifada in the 1980s.","قصاصة من جريدة القدس مطبوعة باللغة الانجليزية تتضمن مقال بعنوان ""الفنانون - العرب واليهود - يجدون الانتفاضة الفلسطينية موضوع غير سهل""، حول تفاعل الفنانيين الاسرائيلين والفلسطينيين (الرسامين، المغنيين وغيرهم)  مع أحداث الانتفاضة الأولى فترة الثمانينيات.",,,,
163,ark:/13030/m5wq7s9w,ark:/21198/z14f798k,,Work,135.0,0135.02.0078|~|217943|~|40595_ca_object_representations_media_181914_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 2: Documents,"""من نشاطات رابطة التشكيليين""، قصاصة من مجلة بانوراما، 1980 - 1990","""Visual Artists in Action"", Magazine Clipping, Panorama Magazine, 1980-90","Issued in Arabic, this document shows a clipping from Panorama Magazine featuring a piece about the activities of the League of Palestinian Artists in the 1980s. The piece touches on the League's Third Children Art Exhibit held at al-Hakawati Theatre in Jerusalem. Quoting Sulayman Manṣur's, Chair of the League, statements about the exhibits held by the League, the news piece also features the names of winner children.|~|قصاصة من مجلة بانوراما تتضمن خبر حول أحد نشاطات رابطة التشكيليين الفلسطينيين فترة الثمانينيات، حول المعرض الثالث لرسومات الأطفال في قاعة الحكواتي في مدينة القدس، ويتضمن المقال تصريحات سليمان منصور، رئيس الرابطة، حول المعارض التي تنظمها الرابطة، كما تتضمن أسماء الأطفال الفائزين بالجوائز.","Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",,ara,text,1980 to 1990; Date created,1980/1990,,"[31.768319,35.21371]",Culture and Arts|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/9/78579_ca_object_representations_media_181914_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/9/40595_ca_object_representations_media_181914_original.jpg,https://palarchive.org/index.php/Detail/objects/217943/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,Adnan Zubaidy Sub-collection 2: Documents | The Adnan Zubaidy Collection,8 June 2020 at 9:54:57,21 November 2020 at 10:21:01,"Issued in Arabic, this document shows a clipping from Panorama Magazine featuring a piece about the activities of the League of Palestinian Artists in the 1980s. The piece touches on the League's Third Children Art Exhibit held at al-Hakawati Theatre in Jerusalem. Quoting Sulayman Manṣur's, Chair of the League, statements about the exhibits held by the League, the news piece also features the names of winner children.",قصاصة من مجلة بانوراما تتضمن خبر حول أحد نشاطات رابطة التشكيليين الفلسطينيين فترة الثمانينيات، حول المعرض الثالث لرسومات الأطفال في قاعة الحكواتي في مدينة القدس، ويتضمن المقال تصريحات سليمان منصور، رئيس الرابطة، حول المعارض التي تنظمها الرابطة، كما تتضمن أسماء الأطفال الفائزين بالجوائز.,,,,
164,ark:/13030/m58x12sp,ark:/21198/z14f798k,,Work,135.0,0135.02.0079|~|217944|~|96007_ca_object_representations_media_181915_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 2: Documents,"""إنه أمر ممكن""، قصاصة من جريدة، 1980 - 1990","""It Is Feasible"", a Newspaper Clipping, 1980-90","Issued in Arabic, this document shows a newspaper clipping featuring an article about Palestinian artist Abed ʿĀbdy. Entitled ""It Is Feasible"", the article includes an interview with ʿĀbdy about his exhibit also titled ""It Is Feasible"" which was a joint exhibit featuring Palestinian and Israeli artists held after the Israeli Occupation Forces arrested Palestinian artist Fathy Ghaban and closed his exhibits.|~|قصاصة من جريدة مطبوعة باللغة العربية تتضمن مقال بعنوان ""إنه أمر ممكن""،، يتضمن المقال مقابلة مع عبد عابدي، فنان فلسطيني، حول معرض ""إنه أمر ممكن"" لمجموعة من الفنانيين الفلسطينيين والاسرائيلين الذي أقيم بعد اعتقال الفنان فتحي غبن وإغلاق كافة المعارض التي تحتوي رسوماته من جيش الاحتلال الاسرائيلي.","Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",,ara,text,1980 to 1990; Date created,1980/1990,,"[40.7127753,-74.0059728]",Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/9/87036_ca_object_representations_media_181915_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/9/96007_ca_object_representations_media_181915_original.jpg,https://palarchive.org/index.php/Detail/objects/217944/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,Adnan Zubaidy Sub-collection 2: Documents | The Adnan Zubaidy Collection,8 June 2020 at 9:54:58,21 November 2020 at 10:21:01,"Issued in Arabic, this document shows a newspaper clipping featuring an article about Palestinian artist Abed ʿĀbdy. Entitled ""It Is Feasible"", the article includes an interview with ʿĀbdy about his exhibit also titled ""It Is Feasible"" which was a joint exhibit featuring Palestinian and Israeli artists held after the Israeli Occupation Forces arrested Palestinian artist Fathy Ghaban and closed his exhibits.","قصاصة من جريدة مطبوعة باللغة العربية تتضمن مقال بعنوان ""إنه أمر ممكن""،، يتضمن المقال مقابلة مع عبد عابدي، فنان فلسطيني، حول معرض ""إنه أمر ممكن"" لمجموعة من الفنانيين الفلسطينيين والاسرائيلين الذي أقيم بعد اعتقال الفنان فتحي غبن وإغلاق كافة المعارض التي تحتوي رسوماته من جيش الاحتلال الاسرائيلي.",,,,
165,ark:/13030/m5cp4sfj,ark:/21198/z14f798k,,Work,135.0,0135.02.0080|~|217945|~|75218_ca_object_representations_media_181916_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 2: Documents,"""فنانون تشكيليون""، قصاصة من مجلة، 1980 - 1990","""Visual Artists"", a Magazine Clipping, 1980-90","Issued in Arabic, this document shows a magazine clipping featuring news about an exhibit featuring Palestinian visual artists including Jalal Ḍbait, Khader abu Ahmad, Dawud al-Hayek, Sulayman Manṣur, Ṣaqr al-Qatil, Ṣalah al-ʾAtrash, Taleb Dwaik, Awad abu Armaneh, Fatin Tubasy, Kamel al-Mughny, Muhammad abu Sitteh, Nabil Anany, and Yusef Dwaik.|~|قصاصة من مجلة مطبوعة باللغة العربية تتضمن معلومات عن مشاركة مجموعة من الفنانيين التشكيليين الفلسطينيين في أحدد المعارض الفنية، الفنانيين المذكورين هم: جلال ضبيط، خضر أبو أحمد، داوود الحايك، سليمان منصور، صقر القتيل، صلاح الأطرش، طالب دويك، عوض أبو عرمانة، فاتن طوباسي، كامل المغني، محمد أبو ستة، نبيل عناني، يوسف دويك.","Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",,ara,text,1980 to 1990; Date created,1980/1990,,"[31.768319,35.21371]",Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/9/54241_ca_object_representations_media_181916_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/9/75218_ca_object_representations_media_181916_original.jpg,https://palarchive.org/index.php/Detail/objects/217945/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,Adnan Zubaidy Sub-collection 2: Documents | The Adnan Zubaidy Collection,8 June 2020 at 9:54:58,21 November 2020 at 10:21:01,"Issued in Arabic, this document shows a magazine clipping featuring news about an exhibit featuring Palestinian visual artists including Jalal Ḍbait, Khader abu Ahmad, Dawud al-Hayek, Sulayman Manṣur, Ṣaqr al-Qatil, Ṣalah al-ʾAtrash, Taleb Dwaik, Awad abu Armaneh, Fatin Tubasy, Kamel al-Mughny, Muhammad abu Sitteh, Nabil Anany, and Yusef Dwaik.",قصاصة من مجلة مطبوعة باللغة العربية تتضمن معلومات عن مشاركة مجموعة من الفنانيين التشكيليين الفلسطينيين في أحدد المعارض الفنية، الفنانيين المذكورين هم: جلال ضبيط، خضر أبو أحمد، داوود الحايك، سليمان منصور، صقر القتيل، صلاح الأطرش، طالب دويك، عوض أبو عرمانة، فاتن طوباسي، كامل المغني، محمد أبو ستة، نبيل عناني، يوسف دويك.,,,,
166,ark:/13030/m57x41q6,ark:/21198/z14f798k,,Work,135.0,0135.02.0081|~|217946|~|82832_ca_object_representations_media_181917_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 2: Documents,"""معرض يوم التراث الفلسطيني ومعرض رسومات الأطفال الفلسطينيين"" قصاصات جرائد، تموز 1989","""The Palestinian Heritage Day Exhibition and the Palestinian Children Exhibition"", Newspaper Clippings, July 1989","Issued in Arabic in July 1989, this document shows newspaper clippings featuring news pieces about two exhibitions held by the League of Palestinian Artists, namely, the Palestinian Heritage Day Exhibition and the Palestinian Children Exhibition.|~|قصاصات جرائد مطبوعة باللغة العربية أخبار منشورة خلال شهر تموز من سنة 1989 حول معارض لرابطة التشكيليين الفلسطينيين، المعرض الأول بمناسبة يوم التراث الشعبي الفلسطيني، ومعرض لرسومات الأطفال الفلسطينيين.","Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",,ara,text,July 1989; Date created,1989-07,,"[31.768319,35.21371]",Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/9/50763_ca_object_representations_media_181917_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/9/82832_ca_object_representations_media_181917_original.jpg,https://palarchive.org/index.php/Detail/objects/217946/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,Adnan Zubaidy Sub-collection 2: Documents | The Adnan Zubaidy Collection,8 June 2020 at 9:54:58,21 November 2020 at 10:21:01,"Issued in Arabic in July 1989, this document shows newspaper clippings featuring news pieces about two exhibitions held by the League of Palestinian Artists, namely, the Palestinian Heritage Day Exhibition and the Palestinian Children Exhibition.",قصاصات جرائد مطبوعة باللغة العربية أخبار منشورة خلال شهر تموز من سنة 1989 حول معارض لرابطة التشكيليين الفلسطينيين، المعرض الأول بمناسبة يوم التراث الشعبي الفلسطيني، ومعرض لرسومات الأطفال الفلسطينيين.,,,,
167,ark:/13030/m54820c2,ark:/21198/z14f798k,,Work,135.0,0135.02.0082|~|217947|~|28337_ca_object_representations_media_181918_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 2: Documents,"""أنشطة رابطة التشكيليين""، قصاصات جرائد، تموز 1989","""The League of Palestinian Artists In Action"", Newspaper Clippings, July 1989","Issued in Arabic, this document shows newspaper clippings featuring news pieces about art in Palestine. Issued by al-Sha'b Newspaper, the first and second clippings feature a piece about two exhibitions held by the League of Palestinian Artists in July 1989, namely, the Palestinian Heritage Day Exhibition and the Palestinian Children Exhibition. The third and fourth clippings, issued by an-Nahar Newspaper, feature a news piece about holding a visual art workshop at al-Hakawati Theatre in Jerusalem under the supervision of artists Awad abu Armaneh and Taleb Dwaik in June 1989.|~|قصاصات جرائد مطبوعة باللغة العربية، تتضمن القصاصتان الأولة والثانية من جريدة الشعب والفجر أخبار حول معرضان لرابطة التشكيليين الفلسطينيين، معرض بمناسبة يوم التراث الفلسطيني ومعرض لرسومات الأطفال الفلسطينيين خلال شهر تموز سنة 1989، وتتضمن القصاصتان الثالثة والرابعة من جريدة النهار خبر حول تنظيم دورة فن تشكيلي في قاعة الحكواتي في القدس باشراف الفنانان عوض أبو عرمانة وطالب دويك خلال شهرحزيران سنة 1989.","Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",,ara,text,8 July 1989; Date created,1989-07-08,,"[31.768319,35.21371]",Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/9/67107_ca_object_representations_media_181918_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/9/28337_ca_object_representations_media_181918_original.jpg,https://palarchive.org/index.php/Detail/objects/217947/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,Adnan Zubaidy Sub-collection 2: Documents | The Adnan Zubaidy Collection,8 June 2020 at 9:54:58,21 November 2020 at 10:21:01,"Issued in Arabic, this document shows newspaper clippings featuring news pieces about art in Palestine. Issued by al-Sha'b Newspaper, the first and second clippings feature a piece about two exhibitions held by the League of Palestinian Artists in July 1989, namely, the Palestinian Heritage Day Exhibition and the Palestinian Children Exhibition. The third and fourth clippings, issued by an-Nahar Newspaper, feature a news piece about holding a visual art workshop at al-Hakawati Theatre in Jerusalem under the supervision of artists Awad abu Armaneh and Taleb Dwaik in June 1989.",قصاصات جرائد مطبوعة باللغة العربية، تتضمن القصاصتان الأولة والثانية من جريدة الشعب والفجر أخبار حول معرضان لرابطة التشكيليين الفلسطينيين، معرض بمناسبة يوم التراث الفلسطيني ومعرض لرسومات الأطفال الفلسطينيين خلال شهر تموز سنة 1989، وتتضمن القصاصتان الثالثة والرابعة من جريدة النهار خبر حول تنظيم دورة فن تشكيلي في قاعة الحكواتي في القدس باشراف الفنانان عوض أبو عرمانة وطالب دويك خلال شهرحزيران سنة 1989.,,,,
168,ark:/13030/m5rz71nf,ark:/21198/z14f798k,,Work,135.0,0135.02.0083|~|217948|~|43793_ca_object_representations_media_181919_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 2: Documents,"""أنشطة رابطة التشكيليين الفلسطينيين""، قصاصات جرائد، 1989","""The League of Palestinian Artists In Action"", Newspaper Clippings, 1989","Issued in Arabic in 1989, this document shows newspaper clippings featuring news pieces about the League of Palestinian Artists. The first and second clippings feature two invitations to symposiums held by the League entitled ""The Impact of the Intifada on Art"" in March 1989 and ""Visual Art Amidst the Intifada"" held on 2 March 1989 by artist Taysir Barakat. The third clipping features the news of firing Iṣam Hals from the League on the grounds of forming the Gaza Artists Association as an independent body. The fourth clipping, issued by al-Sha'b Newspaper, features a piece about holding a symposium on ""Current Events and Visual Art in the Occupied Land"" at al-Hakawati Theatre in Jerusalem on 8 March 1989. The fifth clipping, issued by al-Quds Newspaper, features a piece about opening the Palestinian Heritage Day at al-Hakawati Theatre on 2 July 1989 in cooperation with the League.|~|قصاصات جرائد مطبوعة باللغة العربية تتضمن أخبار حول أنشطة لرابطة التشكيليين الفلسطينيين خلال سنة 1989، تضمن القصاصة الأولة دعوة صادرة عن الرابطة لندوة بعنوان تأثير الانتفاصة على الفن الفلسطيني خلال شهر آذار 1989. وتتضمن القصاصة الثانية دعوة صادرة عن الرابطة  لندوة بعنوان ""الفن التشكيلي في ظل الانتفاضة"" بإدارة الفنان تيسير بركات بتاريخ 2 آذار 1989. وتتضمن القصاصة الثالثة إعلان عن فصل عصام حلس من الرابطة بعد تشكيله جمعية ""فناني غزة"" كجسم منفصل عن الرابطة. وتتضمن القصاصة الرابعة من جريدة الشعب خبر حول عقد ندوة حول ""الأوضاع الحاضرة والفن التشكيلي في الأرض المحتلة"" في مسرح الحكواتي بتاريخ 8 آذار 1989. وتتضمن القصاصة الخامسة من جريدة القدس خبر افتتاح يوم التراث الفلسطيني في مسرح الحكواتي بتنظيم من الرابطة بتاريخ 2 تموز 1989.","Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",,ara,text,1989; Date created,1989,,"[31.768319,35.21371]",Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/9/41113_ca_object_representations_media_181919_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/9/43793_ca_object_representations_media_181919_original.jpg,https://palarchive.org/index.php/Detail/objects/217948/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,Adnan Zubaidy Sub-collection 2: Documents | The Adnan Zubaidy Collection,8 June 2020 at 9:54:58,21 November 2020 at 10:21:01,"Issued in Arabic in 1989, this document shows newspaper clippings featuring news pieces about the League of Palestinian Artists. The first and second clippings feature two invitations to symposiums held by the League entitled ""The Impact of the Intifada on Art"" in March 1989 and ""Visual Art Amidst the Intifada"" held on 2 March 1989 by artist Taysir Barakat. The third clipping features the news of firing Iṣam Hals from the League on the grounds of forming the Gaza Artists Association as an independent body. The fourth clipping, issued by al-Sha'b Newspaper, features a piece about holding a symposium on ""Current Events and Visual Art in the Occupied Land"" at al-Hakawati Theatre in Jerusalem on 8 March 1989. The fifth clipping, issued by al-Quds Newspaper, features a piece about opening the Palestinian Heritage Day at al-Hakawati Theatre on 2 July 1989 in cooperation with the League.","قصاصات جرائد مطبوعة باللغة العربية تتضمن أخبار حول أنشطة لرابطة التشكيليين الفلسطينيين خلال سنة 1989، تضمن القصاصة الأولة دعوة صادرة عن الرابطة لندوة بعنوان تأثير الانتفاصة على الفن الفلسطيني خلال شهر آذار 1989. وتتضمن القصاصة الثانية دعوة صادرة عن الرابطة  لندوة بعنوان ""الفن التشكيلي في ظل الانتفاضة"" بإدارة الفنان تيسير بركات بتاريخ 2 آذار 1989. وتتضمن القصاصة الثالثة إعلان عن فصل عصام حلس من الرابطة بعد تشكيله جمعية ""فناني غزة"" كجسم منفصل عن الرابطة. وتتضمن القصاصة الرابعة من جريدة الشعب خبر حول عقد ندوة حول ""الأوضاع الحاضرة والفن التشكيلي في الأرض المحتلة"" في مسرح الحكواتي بتاريخ 8 آذار 1989. وتتضمن القصاصة الخامسة من جريدة القدس خبر افتتاح يوم التراث الفلسطيني في مسرح الحكواتي بتنظيم من الرابطة بتاريخ 2 تموز 1989.",,,,
169,ark:/13030/m5n668zg,ark:/21198/z14f798k,,Work,135.0,0135.02.0084|~|217949|~|68270_ca_object_representations_media_181920_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 2: Documents,"""أنشطة رابطة التشكيليين الفلسطينيين""، قصاصات جرائد، تموز 1989","""The League of Palestinian Artists In Action"", Newspaper Clippings, July 1989","Issued in Arabic in 1989, this document shows newspaper clippings featuring news pieces about the League of Palestinian Artists. The first two clippings, issued by al-Sha'b Newspaper, feature pieces about opening the Palestinian Heritage Day and the Palestinian Children exhibitions on 1 July 1989 and about the League's participation in a Children Exhibit in Paris on 9 July 1989. The third clipping features an invitation by the League to attend an honorary ceremony for children who won the Palestinian Heritage Day Exhibition on 9 July 1989. |~|قصاصات جرائد مطبوعة باللغة العربية، تتضمن القصاصة الأولى من جريدة الشعب خبر عن افتتاح معرض التراث الفلسطيني ورسومات الأطفال في مسرح الحكواتي في القدس بتنظيم من رابطة التشكيليين الفلسطينيين بتاريخ 1 تموز 1989، وتتضمن القصاصة الثانية من جريدة الشعب خبر حول مشاركة الرابطة في معرض لرسومات الأطفال في باريس بتاريخ 9 تموز 1989، وتتضمن القصاصة الثالثة إعلان صادر عن الرابطة لحضور حفل تكريم الأطفال الفائزين في معرض يوم التراث الفلسطيني بتاريخ 6 تموز 1989.","Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",,ara,text,July 1989; Date created,1989-07,,"[31.768319,35.21371]",Culture and Arts|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/9/40496_ca_object_representations_media_181920_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/1/9/68270_ca_object_representations_media_181920_original.jpg,https://palarchive.org/index.php/Detail/objects/217949/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,Adnan Zubaidy Sub-collection 2: Documents | The Adnan Zubaidy Collection,8 June 2020 at 9:54:59,21 November 2020 at 10:21:01,"Issued in Arabic in 1989, this document shows newspaper clippings featuring news pieces about the League of Palestinian Artists. The first two clippings, issued by al-Sha'b Newspaper, feature pieces about opening the Palestinian Heritage Day and the Palestinian Children exhibitions on 1 July 1989 and about the League's participation in a Children Exhibit in Paris on 9 July 1989. The third clipping features an invitation by the League to attend an honorary ceremony for children who won the Palestinian Heritage Day Exhibition on 9 July 1989.",قصاصات جرائد مطبوعة باللغة العربية، تتضمن القصاصة الأولى من جريدة الشعب خبر عن افتتاح معرض التراث الفلسطيني ورسومات الأطفال في مسرح الحكواتي في القدس بتنظيم من رابطة التشكيليين الفلسطينيين بتاريخ 1 تموز 1989، وتتضمن القصاصة الثانية من جريدة الشعب خبر حول مشاركة الرابطة في معرض لرسومات الأطفال في باريس بتاريخ 9 تموز 1989، وتتضمن القصاصة الثالثة إعلان صادر عن الرابطة لحضور حفل تكريم الأطفال الفائزين في معرض يوم التراث الفلسطيني بتاريخ 6 تموز 1989.,,,,
