Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1bw328h,,,Collection,,,,,The Lena Sobeh Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m59d4m8v,ark:/21198/z1bw328h,,Work,141.0,0141.01.0041|~|137462|~|66569_ca_object_representations_media_108619_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/50816_ca_object_representations_media_108619_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/66569_ca_object_representations_media_108619_original.jpg,https://palarchive.org/index.php/Detail/objects/137462/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:14,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5rk2789,ark:/21198/z1bw328h,,Work,141.0,0141.01.0042|~|137463|~|48361_ca_object_representations_media_108620_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/9833_ca_object_representations_media_108620_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/48361_ca_object_representations_media_108620_original.jpg,https://palarchive.org/index.php/Detail/objects/137463/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:14,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5hx92gv,ark:/21198/z1bw328h,,Work,141.0,0141.01.0043|~|137464|~|17895_ca_object_representations_media_108621_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/86169_ca_object_representations_media_108621_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/17895_ca_object_representations_media_108621_original.jpg,https://palarchive.org/index.php/Detail/objects/137464/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:14,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m53v761h,ark:/21198/z1bw328h,,Work,141.0,0141.01.0044|~|137465|~|60616_ca_object_representations_media_108622_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/90031_ca_object_representations_media_108622_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/60616_ca_object_representations_media_108622_original.jpg,https://palarchive.org/index.php/Detail/objects/137465/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:14,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5qk563g,ark:/21198/z1bw328h,,Work,141.0,0141.01.0045|~|137466|~|82020_ca_object_representations_media_108623_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/45107_ca_object_representations_media_108623_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/82020_ca_object_representations_media_108623_original.jpg,https://palarchive.org/index.php/Detail/objects/137466/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:14,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m52w0501,ark:/21198/z1bw328h,,Work,141.0,0141.01.0046|~|137467|~|22351_ca_object_representations_media_108624_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/29167_ca_object_representations_media_108624_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/22351_ca_object_representations_media_108624_original.jpg,https://palarchive.org/index.php/Detail/objects/137467/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:14,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5vb5xvv,ark:/21198/z1bw328h,,Work,141.0,0141.01.0047|~|137468|~|67211_ca_object_representations_media_108625_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/74326_ca_object_representations_media_108625_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/67211_ca_object_representations_media_108625_original.jpg,https://palarchive.org/index.php/Detail/objects/137468/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:14,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5g52d3h,ark:/21198/z1bw328h,,Work,141.0,0141.01.0048|~|137469|~|79858_ca_object_representations_media_108626_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/36423_ca_object_representations_media_108626_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/79858_ca_object_representations_media_108626_original.jpg,https://palarchive.org/index.php/Detail/objects/137469/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:15,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5tb8wrx,ark:/21198/z1bw328h,,Work,141.0,0141.01.0049|~|137470|~|36026_ca_object_representations_media_108627_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/25002_ca_object_representations_media_108627_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/36026_ca_object_representations_media_108627_original.jpg,https://palarchive.org/index.php/Detail/objects/137470/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:15,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m58d7k2k,ark:/21198/z1bw328h,,Work,141.0,0141.01.0050|~|137471|~|59137_ca_object_representations_media_108628_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/1144_ca_object_representations_media_108628_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/59137_ca_object_representations_media_108628_original.jpg,https://palarchive.org/index.php/Detail/objects/137471/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:15,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5z39nh3,ark:/21198/z1bw328h,,Work,141.0,0141.01.0051|~|137472|~|55063_ca_object_representations_media_108629_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/59483_ca_object_representations_media_108629_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/55063_ca_object_representations_media_108629_original.jpg,https://palarchive.org/index.php/Detail/objects/137472/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:15,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5pp6vfx,ark:/21198/z1bw328h,,Work,141.0,0141.01.0052|~|137473|~|8498_ca_object_representations_media_108630_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/84896_ca_object_representations_media_108630_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/8498_ca_object_representations_media_108630_original.jpg,https://palarchive.org/index.php/Detail/objects/137473/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:15,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m51w33rw,ark:/21198/z1bw328h,,Work,141.0,0141.01.0053|~|137474|~|5211_ca_object_representations_media_108631_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/62874_ca_object_representations_media_108631_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/5211_ca_object_representations_media_108631_original.jpg,https://palarchive.org/index.php/Detail/objects/137474/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:15,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5gz21cg,ark:/21198/z1bw328h,,Work,141.0,0141.01.0054|~|137475|~|45988_ca_object_representations_media_108632_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/86804_ca_object_representations_media_108632_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/45988_ca_object_representations_media_108632_original.jpg,https://palarchive.org/index.php/Detail/objects/137475/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:15,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m53n9s7x,ark:/21198/z1bw328h,,Work,141.0,0141.01.0055|~|137476|~|39560_ca_object_representations_media_108633_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/81008_ca_object_representations_media_108633_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/39560_ca_object_representations_media_108633_original.jpg,https://palarchive.org/index.php/Detail/objects/137476/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:15,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
