,Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
1136,ark:/13030/m5n08vz6,ark:/21198/z1839bm1,,Work,134.0,0134.04.0105|~|141662|~|24637_ca_object_representations_media_115315_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 4: Magazines,"كلمة ""نجيبه غطاس"" عضو سكرتارية حركة النساء الدمقراطيات في اسرائيل","Najibeh Ghatas' Speech, Member of the Movement of Democratic Women in Israel","Printed in Arabic, this document shows Najibeh Ghatas' speech, a member of the Movement of Democratic Women in Israel, at the International Federation of Women.|~|.مادة مطبوعة باللغة العربية، تتضمن كلمة ""نجيبه غطاس"" عضو سكرتارية حركة النساء الدمقراطيات في اسرائيل الى مجلس اتحاد النساء العالمي",فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,,ara,text,,,,,,حركة النساء الدمقراطيات في اسرائيل|~|The Movement of Democratic Women in Israel,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/69394_ca_object_representations_media_115315_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/24637_ca_object_representations_media_115315_original.jpg,https://palarchive.org/index.php/Detail/objects/141662/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 4: Magazines | The Democratic Women's Movement Collection,2 September 2019 at 9:44:44,21 November 2020 at 10:37:40,"Printed in Arabic, this document shows Najibeh Ghatas' speech, a member of the Movement of Democratic Women in Israel, at the International Federation of Women.",".مادة مطبوعة باللغة العربية، تتضمن كلمة ""نجيبه غطاس"" عضو سكرتارية حركة النساء الدمقراطيات في اسرائيل الى مجلس اتحاد النساء العالمي",,حركة النساء الدمقراطيات في اسرائيل,The Movement of Democratic Women in Israel,
1137,ark:/13030/m5dg4dmg,ark:/21198/z1839bm1,,Work,134.0,0134.04.0106|~|141663|~|41702_ca_object_representations_media_115321_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 4: Magazines,رسالة من حركة النساء الديمقراطيات في اسرائيل,A Letter from the Movement of Democratic Women in Israel,"Printed in Arabic, this document shows a letter from the Movement of Democratic Women in Israel to mayors and local councils.|~|.مادة مطبوعة باللغة العربية، وهي رسالة من حركة النساء الديمقراطيات في اسرائيل الى رؤساء البلديات والمجالس المحلية",فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,,ara,text,,,,,,رسالة  حركة التساء الديمقراطيات في اسرائيل|~|A letter The Movement of Democratic Women in Israel,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/9529_ca_object_representations_media_115321_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/41702_ca_object_representations_media_115321_original.jpg,https://palarchive.org/index.php/Detail/objects/141663/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 4: Magazines | The Democratic Women's Movement Collection,2 September 2019 at 9:44:44,21 November 2020 at 10:37:40,"Printed in Arabic, this document shows a letter from the Movement of Democratic Women in Israel to mayors and local councils.",.مادة مطبوعة باللغة العربية، وهي رسالة من حركة النساء الديمقراطيات في اسرائيل الى رؤساء البلديات والمجالس المحلية,,رسالة  حركة التساء الديمقراطيات في اسرائيل,A letter The Movement of Democratic Women in Israel,
1138,ark:/13030/m58q3p0h,ark:/21198/z1839bm1,,Work,134.0,0134.04.0107|~|141664|~|76549_ca_object_representations_media_115322_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 4: Magazines,رسالة من اتحاد النساء الديمقراطيات,A Letter from the Movement of Democratic Women,"Printed in Arabic, this document shows a letter from the Movement of Democratic Women with an invitation to a meeting on International Women's Day. |~|.مادة مطبوعة باللغة العربية، وهي رسالة من حركة النساء الديمقراطيات في اسرائيل تدعو الى حضور اجتماع بمناسبة يوم المرأة العالمي",فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,,ara,text,,,,,,اتحاد النساء الديمقراطيات في اسرائيل  دعوة|~|The Movement of Democratic Women in Israel  An invitation,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/74903_ca_object_representations_media_115322_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/76549_ca_object_representations_media_115322_original.jpg,https://palarchive.org/index.php/Detail/objects/141664/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 4: Magazines | The Democratic Women's Movement Collection,2 September 2019 at 9:44:44,21 November 2020 at 10:37:40,"Printed in Arabic, this document shows a letter from the Movement of Democratic Women with an invitation to a meeting on International Women's Day.",.مادة مطبوعة باللغة العربية، وهي رسالة من حركة النساء الديمقراطيات في اسرائيل تدعو الى حضور اجتماع بمناسبة يوم المرأة العالمي,,اتحاد النساء الديمقراطيات في اسرائيل  دعوة,The Movement of Democratic Women in Israel  An invitation,
1139,ark:/13030/m54z2x7b,ark:/21198/z1839bm1,,Work,134.0,0134.04.0108|~|141665|~|44164_ca_object_representations_media_115323_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 4: Magazines,"""نشره عن ""حقوق عمال النسيج والخياطه","""Textile Workers Rights"", an Article","Printed in Arabic, this document shows an article entitled ""Textile Workers Rights"" issued by the Democratic Front for Peace and Equality within the Executive Committee of the Histadrut, 1979.|~|مادة مطبوعة باللغة العربية، وهي نشره عن حقوق عمال النسيج والخياطه صادره من كتلة الجبهة الديمقراطية للسلام والمساواه في اللجة التنفيدية لهستدروت عام 1979",فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,,ara,text,1979; Date created,1979,,,,1979 نشره  كتلة الجبهة الديمقراطية للسلام والمساواه|~|1979 An article  The Democratic Front for Peace and Equality,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/52082_ca_object_representations_media_115323_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/44164_ca_object_representations_media_115323_original.jpg,https://palarchive.org/index.php/Detail/objects/141665/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 4: Magazines | The Democratic Women's Movement Collection,2 September 2019 at 9:44:44,21 November 2020 at 10:37:40,"Printed in Arabic, this document shows an article entitled ""Textile Workers Rights"" issued by the Democratic Front for Peace and Equality within the Executive Committee of the Histadrut, 1979.",مادة مطبوعة باللغة العربية، وهي نشره عن حقوق عمال النسيج والخياطه صادره من كتلة الجبهة الديمقراطية للسلام والمساواه في اللجة التنفيدية لهستدروت عام 1979,,1979 نشره  كتلة الجبهة الديمقراطية للسلام والمساواه,1979 An article  The Democratic Front for Peace and Equality,
1140,ark:/13030/m51625fd,ark:/21198/z1839bm1,,Work,134.0,0134.04.0109|~|141666|~|51690_ca_object_representations_media_115325_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 4: Magazines,"""قصاصات من جريدة عن ""يوم المرأة العالمي","""International Women's Day"", Newspaper Clippings","Printed in Arabic, this document shows newspaper clippings featuring ""International Women's Day"" issued by the Movement of Democratic Women in Israel.|~|.مادة مطبوعة باللغة العربية، تتضمن قصاصة من جريدة عن يوم ""المرأة العالمي"" اصدار حركة النساء الديمقراطيات في اسرائيل",فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,,ara,text,8 March 1987; Date created,1987-03-08,,,,8 آذار 1987 حركة النساء الديمقراطيات في إسرائيل|~|8 March 1987 The Movement of Democratic Women in Israel,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/1159_ca_object_representations_media_115325_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/51690_ca_object_representations_media_115325_original.jpg,https://palarchive.org/index.php/Detail/objects/141666/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 4: Magazines | The Democratic Women's Movement Collection,2 September 2019 at 9:44:44,21 November 2020 at 10:37:40,"Printed in Arabic, this document shows newspaper clippings featuring ""International Women's Day"" issued by the Movement of Democratic Women in Israel.",".مادة مطبوعة باللغة العربية، تتضمن قصاصة من جريدة عن يوم ""المرأة العالمي"" اصدار حركة النساء الديمقراطيات في اسرائيل",,8 آذار 1987 حركة النساء الديمقراطيات في إسرائيل,8 March 1987 The Movement of Democratic Women in Israel,
1141,ark:/13030/m5cg7ckf,ark:/21198/z1839bm1,,Work,134.0,0134.04.0110|~|141667|~|94926_ca_object_representations_media_115328_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 4: Magazines,نشرة اخبارية,A Newsletter,"Printed in Arabic, this document shows a newsletter issued by the Movement of Democratic Women in Israel, 1988.|~|مادة مطبوعة باللغة العربية، وهي نشرة اخبارية صادره عن حركة النساء الديمقراطيات في اسرائيل عام 1988",فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,,ara,text,1988; Date created,1988,,,,1988 نشرة  حركة النساء الديمقراطيات في اسرائيل|~|1988 Newsletter The Movement of Democratic Women in Israel,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/21038_ca_object_representations_media_115328_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/94926_ca_object_representations_media_115328_original.jpg,https://palarchive.org/index.php/Detail/objects/141667/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 4: Magazines | The Democratic Women's Movement Collection,2 September 2019 at 9:44:44,21 November 2020 at 10:37:40,"Printed in Arabic, this document shows a newsletter issued by the Movement of Democratic Women in Israel, 1988.",مادة مطبوعة باللغة العربية، وهي نشرة اخبارية صادره عن حركة النساء الديمقراطيات في اسرائيل عام 1988,,1988 نشرة  حركة النساء الديمقراطيات في اسرائيل,1988 Newsletter The Movement of Democratic Women in Israel,
1142,ark:/13030/m5wf1p0k,ark:/21198/z1839bm1,,Work,134.0,0134.04.0111|~|141668|~|56047_ca_object_representations_media_115337_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 4: Magazines,تقرير عن نشاط حركة النساء الديمقراطيات في اسرائيل لعام 1987,"A Report on the Works of the Movement of Democratic Women in Israel, 1987","Printed in Arabic, this document shows a report on the works of the Movement of Democratic Women in Israel, 1987.|~|مادة مطبوعة باللغة العربية، تتضمن تقرير عن نشاط الحركة الديمقراطيات في اسرائيل لعام 1987 الى المجلس القطري المنعقد بتاريخ 19/12/1987",فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,,ara,text,19 November 1987; Date created,1987-11-19,,,,1987 تقرير  حركة النساء الديمقراطيات في اسرائيل|~|1987 A report  The Movement of Democratic Women in Israel,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/16406_ca_object_representations_media_115337_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/56047_ca_object_representations_media_115337_original.jpg,https://palarchive.org/index.php/Detail/objects/141668/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 4: Magazines | The Democratic Women's Movement Collection,2 September 2019 at 9:44:44,21 November 2020 at 10:37:40,"Printed in Arabic, this document shows a report on the works of the Movement of Democratic Women in Israel, 1987.",مادة مطبوعة باللغة العربية، تتضمن تقرير عن نشاط الحركة الديمقراطيات في اسرائيل لعام 1987 الى المجلس القطري المنعقد بتاريخ 19/12/1987,,1987 تقرير  حركة النساء الديمقراطيات في اسرائيل,1987 A report  The Movement of Democratic Women in Israel,
1143,ark:/13030/m5rp0xbr,ark:/21198/z1839bm1,,Work,134.0,0134.04.0112|~|141669|~|16515_ca_object_representations_media_115350_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 4: Magazines,"""رسالة حول ""المؤتمر العالمي للمرأه",A Letter on the World Congress of Women,"Printed in Arabic, this document shows a letter on the World Congress of Women to be held in Moscow, 1987.|~|مادة مطبوعة باللغة العربية، وهي رسالة تتضن معلومات حول ""مؤتمر المرأه العالمي "" الذي سيعقد في موسكو عام 1987",فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,,ara,text,,,,,,1987 المؤتمر العالمي للمرأه|~|1987 World Congress of Women,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/77084_ca_object_representations_media_115350_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/16515_ca_object_representations_media_115350_original.jpg,https://palarchive.org/index.php/Detail/objects/141669/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 4: Magazines | The Democratic Women's Movement Collection,2 September 2019 at 9:44:44,21 November 2020 at 10:37:40,"Printed in Arabic, this document shows a letter on the World Congress of Women to be held in Moscow, 1987.","مادة مطبوعة باللغة العربية، وهي رسالة تتضن معلومات حول ""مؤتمر المرأه العالمي "" الذي سيعقد في موسكو عام 1987",,1987 المؤتمر العالمي للمرأه,1987 World Congress of Women,
1144,ark:/13030/m5j46g17,ark:/21198/z1839bm1,,Work,134.0,0134.04.0113|~|141670|~|68539_ca_object_representations_media_115355_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 4: Magazines,رسالة من حركة النساء الديمقراطيات,A Letter from the Movement of Democratic Women,"Printed in Arabic, this document shows a letter from the Movement of Democratic Women to its members in the Tel Aviv Colony, 1982.|~|مادة مطبوعة باللغة العربية، وهي رسالة من حركة النساء الديمقراطيات الى عضوات الحركة في تل ابيب عام 1982",فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,,ara,text,1982; Date issued,1982,,,,1982 رسالة  حركة النساء الديمقراطيات|~|1982 A letter The Movement of Democratic Women,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/80232_ca_object_representations_media_115355_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/68539_ca_object_representations_media_115355_original.jpg,https://palarchive.org/index.php/Detail/objects/141670/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 4: Magazines | The Democratic Women's Movement Collection,2 September 2019 at 9:44:44,21 November 2020 at 10:37:40,"Printed in Arabic, this document shows a letter from the Movement of Democratic Women to its members in the Tel Aviv Colony, 1982.",مادة مطبوعة باللغة العربية، وهي رسالة من حركة النساء الديمقراطيات الى عضوات الحركة في تل ابيب عام 1982,,1982 رسالة  حركة النساء الديمقراطيات,1982 A letter The Movement of Democratic Women,
1145,ark:/13030/m57q6mw5,ark:/21198/z1839bm1,,Work,134.0,0134.04.0114|~|141671|~|41_ca_object_representations_media_115359_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 4: Magazines,رسالة من حركة النساء الديمقراطيات,A Letter from the Movement of Democratic Women,"Printed in Arabic, this document shows a letter from the Movement of Democratic Women to female commanders in the region, 1983.|~|مادة مطبوعة باللغة العربية، وهي رسالة من حركة النساء الديمقراطيات الى المسؤلات عن المناطق 1983",فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,,ara,text,3 March 1983; Date created,1983-03-03,,,,1983 رسالة  حركة النساء الديمقراطيات|~|1983 A letter The Movement of Democratic Women,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/6443_ca_object_representations_media_115359_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/41_ca_object_representations_media_115359_original.jpg,https://palarchive.org/index.php/Detail/objects/141671/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 4: Magazines | The Democratic Women's Movement Collection,2 September 2019 at 9:44:44,21 November 2020 at 10:37:40,"Printed in Arabic, this document shows a letter from the Movement of Democratic Women to female commanders in the region, 1983.",مادة مطبوعة باللغة العربية، وهي رسالة من حركة النساء الديمقراطيات الى المسؤلات عن المناطق 1983,,1983 رسالة  حركة النساء الديمقراطيات,1983 A letter The Movement of Democratic Women,
1146,ark:/13030/m50654dc,ark:/21198/z1839bm1,,Work,134.0,0134.04.0115|~|141672|~|23681_ca_object_representations_media_115361_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 4: Magazines,رسالة من حركة النساء الديمقراطيات,A Letter from the Movement of Democratic Women,"Printed in English, this document shows a letter from the Movement of Democratic Women, 1978.|~|مادة مطبوعة باللغة الانجليزية، وهي رسالة من حركة النساء الديمقراطيات سنة 1978",فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,,eng,text,15 to 19 May 1978; Date created,1978-05,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/51776_ca_object_representations_media_115361_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/23681_ca_object_representations_media_115361_original.jpg,https://palarchive.org/index.php/Detail/objects/141672/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 4: Magazines | The Democratic Women's Movement Collection,2 September 2019 at 9:44:44,21 November 2020 at 10:37:40,"Printed in English, this document shows a letter from the Movement of Democratic Women, 1978.",مادة مطبوعة باللغة الانجليزية، وهي رسالة من حركة النساء الديمقراطيات سنة 1978,,,,
1147,ark:/13030/m5h7848q,ark:/21198/z1839bm1,,Work,134.0,0134.04.0116|~|141673|~|78865_ca_object_representations_media_115362_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 4: Magazines,رسالة من حركة النساء الديمقراطيات في اسرائيل,A Letter from the Movement of Democratic Women in Israel,"Printed in Arabic, this document shows a letter from the Movement of Democratic Women in Israel to its members inviting them to an International Women's Day celebration in 1986.|~|مادة مطبوعة باللغة العربية، وهي رسالة من حركة النساء الديمقراطيات في اسرائيل الى العضوات الحركة تتضمن دعوة لحضور حفل بمناسبة يوم المرأة العالمي عام 1986",فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,,ara,text,8 March 1986; Date created,1986-03-08,,,,1986 رسالة  حركة النساء الديمقراطيات في اسرائيل|~|1986 A letter The Movement of Democratic Women in Israel,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/82645_ca_object_representations_media_115362_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/78865_ca_object_representations_media_115362_original.jpg,https://palarchive.org/index.php/Detail/objects/141673/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 4: Magazines | The Democratic Women's Movement Collection,2 September 2019 at 9:44:45,21 November 2020 at 10:37:40,"Printed in Arabic, this document shows a letter from the Movement of Democratic Women in Israel to its members inviting them to an International Women's Day celebration in 1986.",مادة مطبوعة باللغة العربية، وهي رسالة من حركة النساء الديمقراطيات في اسرائيل الى العضوات الحركة تتضمن دعوة لحضور حفل بمناسبة يوم المرأة العالمي عام 1986,,1986 رسالة  حركة النساء الديمقراطيات في اسرائيل,1986 A letter The Movement of Democratic Women in Israel,
1148,ark:/13030/m5vf4mxp,ark:/21198/z1839bm1,,Work,134.0,0134.04.0117|~|141674|~|93745_ca_object_representations_media_115365_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 4: Magazines,نداء بمناسبة يوم الطفل العالمي,A Call on Children's Day,"Printed in Arabic, this document shows a call on Children's Day, 1982.|~|مادة مطبوعة باللغة العربية، تتضمن نداء بمناسبة يوم الطفل العالمي عام 1982",فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,,ara,text,1982; Date created,1982,,,,1982 نداء|~|1982 A call,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/76309_ca_object_representations_media_115365_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/93745_ca_object_representations_media_115365_original.jpg,https://palarchive.org/index.php/Detail/objects/141674/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 4: Magazines | The Democratic Women's Movement Collection,2 September 2019 at 9:44:45,21 November 2020 at 10:37:40,"Printed in Arabic, this document shows a call on Children's Day, 1982.",مادة مطبوعة باللغة العربية، تتضمن نداء بمناسبة يوم الطفل العالمي عام 1982,,1982 نداء,1982 A call,
1149,ark:/13030/m5qs2kk7,ark:/21198/z1839bm1,,Work,134.0,0134.04.0118|~|141675|~|20328_ca_object_representations_media_115366_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 4: Magazines,رسالة من حركة النساء الديمقراطيات في اسرائيل,A Letter from the Movement of Democratic Women in Israel,"Printed in Arabic, this document shows a letter from the Movement of Democratic Women in Israel to attend the International Congress of Women, 1981.|~|مادة مطبوعة باللغة العربية، وهي رسالة من حركة النساء الديمقراطيات في اسرائيل تدعوا الى حضور مؤتمر النساء العالمي عام 1981",فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,,ara,text,25 May 1981; Date created,1981-05-25,,,,1981 مؤتمر  حركة النساء الديمقراطيات في اسرائيل|~|1981 Conference The Movement of Democratic Women in Israel,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/46003_ca_object_representations_media_115366_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/20328_ca_object_representations_media_115366_original.jpg,https://palarchive.org/index.php/Detail/objects/141675/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 4: Magazines | The Democratic Women's Movement Collection,2 September 2019 at 9:44:45,21 November 2020 at 10:37:40,"Printed in Arabic, this document shows a letter from the Movement of Democratic Women in Israel to attend the International Congress of Women, 1981.",مادة مطبوعة باللغة العربية، وهي رسالة من حركة النساء الديمقراطيات في اسرائيل تدعوا الى حضور مؤتمر النساء العالمي عام 1981,,1981 مؤتمر  حركة النساء الديمقراطيات في اسرائيل,1981 Conference The Movement of Democratic Women in Israel,
1150,ark:/13030/m5g8134w,ark:/21198/z1839bm1,,Work,134.0,0134.04.0119|~|141676|~|92163_ca_object_representations_media_115367_original.jpg,The Democratic Women's Movement Collection,The Democratic Women's Movement Sub-collection 4: Magazines,رسالة من حركة النساء الديمقراطيات,A Letter from the Movement of Democratic Women,"Printed in Arabic, this document shows a letter from the Movement of Democratic Women to attend a conference.|~|مادة مطبوعة باللغة العربية، وهي رسالة من حركة النساء الديمقراطيات في اسرائيل تدعوا الى حضور مؤتمر.",فتحية صغير (السكرتيرة العامة لحركة النساء الديمقراطيات في إسرائيل)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، أيلول – تشرين الثاني 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.,,ara,text,,,,,,رسالة|~|A letter,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/1630_ca_object_representations_media_115367_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/5/3/92163_ca_object_representations_media_115367_original.jpg,https://palarchive.org/index.php/Detail/objects/141676/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Democratic Women's Movement Sub-collection 4: Magazines | The Democratic Women's Movement Collection,2 September 2019 at 9:44:45,21 November 2020 at 10:37:40,"Printed in Arabic, this document shows a letter from the Movement of Democratic Women to attend a conference.",مادة مطبوعة باللغة العربية، وهي رسالة من حركة النساء الديمقراطيات في اسرائيل تدعوا الى حضور مؤتمر.,,رسالة,A letter,
