Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1s52bn5,,,Collection,,,,,The Mahmoud Shukair Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m55f6f59,ark:/21198/z1s52bn5,,Work,130.0,0130.01.0119|~|126021|~|8904_ca_object_representations_media_96617_original.jpg,The Mahmoud Shukair Collection,Mahmoud Shukair Sub-collection 1: Photographs,محمود شقير وبشير برغوثي خلال زيارة إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991,Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation|~|صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,"Mahmoud Shukair (Collection owner), interview with PMDA researcher Lama Ghosheh, February 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,1991; Date created,1991,,"[35.86166,104.195397]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/54057_ca_object_representations_media_96617_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/8904_ca_object_representations_media_96617_original.jpg,https://palarchive.org/index.php/Detail/objects/126021/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Mahmoud Shukair Sub-collection 1: Photographs | The Mahmoud Shukair Collection,11 June 2019 at 14:32:49,9 March 2021 at 11:26:28,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,color photographs,,,
ark:/13030/m5gr4m08,ark:/21198/z1s52bn5,,Work,130.0,0130.01.0120|~|126022|~|64755_ca_object_representations_media_96618_original.jpg,The Mahmoud Shukair Collection,Mahmoud Shukair Sub-collection 1: Photographs,محمود شقير وبشير برغوثي خلال زيارة إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991,Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation|~|صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,"Mahmoud Shukair (Collection owner), interview with PMDA researcher Lama Ghosheh, February 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,1991; Date created,1991,,"[35.86166,104.195397]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/58295_ca_object_representations_media_96618_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/64755_ca_object_representations_media_96618_original.jpg,https://palarchive.org/index.php/Detail/objects/126022/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Mahmoud Shukair Sub-collection 1: Photographs | The Mahmoud Shukair Collection,11 June 2019 at 14:32:49,9 March 2021 at 11:26:28,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,color photographs,,,
ark:/13030/m5kh89k6,ark:/21198/z1s52bn5,,Work,130.0,0130.01.0121|~|126023|~|24281_ca_object_representations_media_96619_original.jpg,The Mahmoud Shukair Collection,Mahmoud Shukair Sub-collection 1: Photographs,محمود شقير وبشير برغوثي خلال زيارة إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991,Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation|~|صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,"Mahmoud Shukair (Collection owner), interview with PMDA researcher Lama Ghosheh, February 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,1991; Date created,1991,,"[35.86166,104.195397]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/80566_ca_object_representations_media_96619_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/24281_ca_object_representations_media_96619_original.jpg,https://palarchive.org/index.php/Detail/objects/126023/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Mahmoud Shukair Sub-collection 1: Photographs | The Mahmoud Shukair Collection,11 June 2019 at 14:32:49,9 March 2021 at 11:26:28,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,color photographs,,,
ark:/13030/m5d00wg4,ark:/21198/z1s52bn5,,Work,130.0,0130.01.0122|~|126024|~|65855_ca_object_representations_media_96620_original.jpg,The Mahmoud Shukair Collection,Mahmoud Shukair Sub-collection 1: Photographs,محمود شقير وبشير برغوثي خلال زيارة إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991,Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation|~|صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,"Mahmoud Shukair (Collection owner), interview with PMDA researcher Lama Ghosheh, February 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,1991; Date created,1991,,"[35.86166,104.195397]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/4803_ca_object_representations_media_96620_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/65855_ca_object_representations_media_96620_original.jpg,https://palarchive.org/index.php/Detail/objects/126024/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Mahmoud Shukair Sub-collection 1: Photographs | The Mahmoud Shukair Collection,11 June 2019 at 14:32:50,9 March 2021 at 11:26:28,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,color photographs,,,
ark:/13030/m51p5pfk,ark:/21198/z1s52bn5,,Work,130.0,0130.01.0123|~|126025|~|68283_ca_object_representations_media_96621_original.jpg,The Mahmoud Shukair Collection,Mahmoud Shukair Sub-collection 1: Photographs,محمود شقير وبشير برغوثي خلال زيارة إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991,Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation|~|صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,"Mahmoud Shukair (Collection owner), interview with PMDA researcher Lama Ghosheh, February 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,1991; Date created,1991,,"[35.86166,104.195397]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/1078_ca_object_representations_media_96621_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/68283_ca_object_representations_media_96621_original.jpg,https://palarchive.org/index.php/Detail/objects/126025/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Mahmoud Shukair Sub-collection 1: Photographs | The Mahmoud Shukair Collection,11 June 2019 at 14:32:50,9 March 2021 at 11:26:28,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,color photographs,,,
ark:/13030/m5s54f78,ark:/21198/z1s52bn5,,Work,130.0,0130.01.0124|~|126026|~|27516_ca_object_representations_media_96622_original.jpg,The Mahmoud Shukair Collection,Mahmoud Shukair Sub-collection 1: Photographs,محمود شقير وبشير برغوثي خلال زيارة إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991,Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation|~|صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,"Mahmoud Shukair (Collection owner), interview with PMDA researcher Lama Ghosheh, February 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,1991; Date created,1991,,"[35.86166,104.195397]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/14466_ca_object_representations_media_96622_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/27516_ca_object_representations_media_96622_original.jpg,https://palarchive.org/index.php/Detail/objects/126026/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Mahmoud Shukair Sub-collection 1: Photographs | The Mahmoud Shukair Collection,11 June 2019 at 14:32:50,9 March 2021 at 11:26:28,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,color photographs,,,
ark:/13030/m54f9d1x,ark:/21198/z1s52bn5,,Work,130.0,0130.01.0125|~|126027|~|89901_ca_object_representations_media_96623_original.jpg,The Mahmoud Shukair Collection,Mahmoud Shukair Sub-collection 1: Photographs,محمود شقير وبشير برغوثي خلال زيارة إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991,Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation|~|صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,"Mahmoud Shukair (Collection owner), interview with PMDA researcher Lama Ghosheh, February 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,1991; Date created,1991,,"[35.86166,104.195397]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/12016_ca_object_representations_media_96623_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/89901_ca_object_representations_media_96623_original.jpg,https://palarchive.org/index.php/Detail/objects/126027/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Mahmoud Shukair Sub-collection 1: Photographs | The Mahmoud Shukair Collection,11 June 2019 at 14:32:50,9 March 2021 at 11:26:28,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,color photographs,,,
ark:/13030/m5fr7jxc,ark:/21198/z1s52bn5,,Work,130.0,0130.01.0126|~|126028|~|67986_ca_object_representations_media_96624_original.jpg,The Mahmoud Shukair Collection,Mahmoud Shukair Sub-collection 1: Photographs,محمود شقير وبشير برغوثي خلال زيارة إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991,Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation|~|صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,"Mahmoud Shukair (Collection owner), interview with PMDA researcher Lama Ghosheh, February 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,1991; Date created,1991,,"[35.86166,104.195397]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/42453_ca_object_representations_media_96624_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/67986_ca_object_representations_media_96624_original.jpg,https://palarchive.org/index.php/Detail/objects/126028/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Mahmoud Shukair Sub-collection 1: Photographs | The Mahmoud Shukair Collection,11 June 2019 at 14:32:50,9 March 2021 at 11:26:28,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,color photographs,,,
ark:/13030/m50p8n96,ark:/21198/z1s52bn5,,Work,130.0,0130.01.0127|~|126029|~|26813_ca_object_representations_media_96625_original.jpg,The Mahmoud Shukair Collection,Mahmoud Shukair Sub-collection 1: Photographs,محمود شقير وبشير برغوثي خلال زيارة إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991,Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation|~|صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,"Mahmoud Shukair (Collection owner), interview with PMDA researcher Lama Ghosheh, February 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,1991; Date created,1991,,"[35.86166,104.195397]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/35206_ca_object_representations_media_96625_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/26813_ca_object_representations_media_96625_original.jpg,https://palarchive.org/index.php/Detail/objects/126029/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Mahmoud Shukair Sub-collection 1: Photographs | The Mahmoud Shukair Collection,11 June 2019 at 14:32:50,9 March 2021 at 11:26:28,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,color photographs,,,
ark:/13030/m58704rs,ark:/21198/z1s52bn5,,Work,130.0,0130.01.0128|~|126030|~|33664_ca_object_representations_media_96626_original.jpg,The Mahmoud Shukair Collection,Mahmoud Shukair Sub-collection 1: Photographs,محمود شقير وبشير برغوثي خلال زيارة إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991,Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation|~|صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,"Mahmoud Shukair (Collection owner), interview with PMDA researcher Lama Ghosheh, February 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,1991; Date created,1991,,"[35.86166,104.195397]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/55839_ca_object_representations_media_96626_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/33664_ca_object_representations_media_96626_original.jpg,https://palarchive.org/index.php/Detail/objects/126030/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Mahmoud Shukair Sub-collection 1: Photographs | The Mahmoud Shukair Collection,11 June 2019 at 14:32:50,9 March 2021 at 11:26:28,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,color photographs,,,
ark:/13030/m5vx84r0,ark:/21198/z1s52bn5,,Work,130.0,0130.01.0129|~|126031|~|41949_ca_object_representations_media_96627_original.jpg,The Mahmoud Shukair Collection,Mahmoud Shukair Sub-collection 1: Photographs,محمود شقير وبشير برغوثي خلال زيارة إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991,Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation|~|صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,"Mahmoud Shukair (Collection owner), interview with PMDA researcher Lama Ghosheh, February 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,1991; Date created,1991,,"[35.86166,104.195397]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/81761_ca_object_representations_media_96627_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/41949_ca_object_representations_media_96627_original.jpg,https://palarchive.org/index.php/Detail/objects/126031/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Mahmoud Shukair Sub-collection 1: Photographs | The Mahmoud Shukair Collection,11 June 2019 at 14:32:50,9 March 2021 at 11:26:28,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,color photographs,,,
ark:/13030/m5c03vbr,ark:/21198/z1s52bn5,,Work,130.0,0130.01.0130|~|126032|~|40791_ca_object_representations_media_96628_original.jpg,The Mahmoud Shukair Collection,Mahmoud Shukair Sub-collection 1: Photographs,محمود شقير وبشير برغوثي خلال زيارة إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991,Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation|~|صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,"Mahmoud Shukair (Collection owner), interview with PMDA researcher Lama Ghosheh, February 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,1991; Date created,1991,,"[35.86166,104.195397]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/87319_ca_object_representations_media_96628_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/40791_ca_object_representations_media_96628_original.jpg,https://palarchive.org/index.php/Detail/objects/126032/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Mahmoud Shukair Sub-collection 1: Photographs | The Mahmoud Shukair Collection,11 June 2019 at 14:32:50,9 March 2021 at 11:26:28,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,color photographs,,,
ark:/13030/m5zq1vcz,ark:/21198/z1s52bn5,,Work,130.0,0130.01.0131|~|126033|~|35142_ca_object_representations_media_96629_original.jpg,The Mahmoud Shukair Collection,Mahmoud Shukair Sub-collection 1: Photographs,محمود شقير وبشير برغوثي خلال زيارة إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991,Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation|~|صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,"Mahmoud Shukair (Collection owner), interview with PMDA researcher Lama Ghosheh, February 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,1991; Date created,1991,,"[35.86166,104.195397]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/52687_ca_object_representations_media_96629_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/35142_ca_object_representations_media_96629_original.jpg,https://palarchive.org/index.php/Detail/objects/126033/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Mahmoud Shukair Sub-collection 1: Photographs | The Mahmoud Shukair Collection,11 June 2019 at 14:32:50,9 March 2021 at 11:26:28,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,color photographs,,,
ark:/13030/m5b06t6c,ark:/21198/z1s52bn5,,Work,130.0,0130.01.0132|~|126034|~|21135_ca_object_representations_media_96630_original.jpg,The Mahmoud Shukair Collection,Mahmoud Shukair Sub-collection 1: Photographs,محمود شقير وبشير برغوثي خلال زيارة إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991,Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation|~|صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,"Mahmoud Shukair (Collection owner), interview with PMDA researcher Lama Ghosheh, February 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,1991; Date created,1991,,"[35.86166,104.195397]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/78362_ca_object_representations_media_96630_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/21135_ca_object_representations_media_96630_original.jpg,https://palarchive.org/index.php/Detail/objects/126034/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Mahmoud Shukair Sub-collection 1: Photographs | The Mahmoud Shukair Collection,11 June 2019 at 14:32:50,9 March 2021 at 11:26:28,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,color photographs,,,
ark:/13030/m57733md,ark:/21198/z1s52bn5,,Work,130.0,0130.01.0133|~|126035|~|93701_ca_object_representations_media_96631_original.jpg,The Mahmoud Shukair Collection,Mahmoud Shukair Sub-collection 1: Photographs,محمود شقير وبشير برغوثي خلال زيارة إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991,Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation|~|صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,"Mahmoud Shukair (Collection owner), interview with PMDA researcher Lama Ghosheh, February 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,1991; Date created,1991,,"[35.86166,104.195397]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/7910_ca_object_representations_media_96631_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/93701_ca_object_representations_media_96631_original.jpg,https://palarchive.org/index.php/Detail/objects/126035/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Mahmoud Shukair Sub-collection 1: Photographs | The Mahmoud Shukair Collection,11 June 2019 at 14:32:50,9 March 2021 at 11:26:27,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,color photographs,,,
ark:/13030/m53g2bx4,ark:/21198/z1s52bn5,,Work,130.0,0130.01.0134|~|126036|~|72341_ca_object_representations_media_96632_original.jpg,The Mahmoud Shukair Collection,Mahmoud Shukair Sub-collection 1: Photographs,محمود شقير وبشير برغوثي خلال زيارة إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991,Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation|~|صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,"Mahmoud Shukair (Collection owner), interview with PMDA researcher Lama Ghosheh, February 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,1991; Date created,1991,,"[35.86166,104.195397]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/135_ca_object_representations_media_96632_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/6/6/72341_ca_object_representations_media_96632_original.jpg,https://palarchive.org/index.php/Detail/objects/126036/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Mahmoud Shukair Sub-collection 1: Photographs | The Mahmoud Shukair Collection,11 June 2019 at 14:32:50,9 March 2021 at 11:26:27,A colour photograph of Mahmoud Shukair with Basher Barghouthi in 1991 on a visit to China in satisfaction of the Chinese Communist Party invitation,صورة ملونة خلال زيارة محمود شقير وبشير برغوثي إلى الصين بدعوة من الحزب الشيوعيّ الصيني عام 1991.,color photographs,,,
