Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1qg4cf4,,,Collection,,,,,Al-Kasaba Theatre and Cinematheque Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m56j1zxt,ark:/21198/z1qg4cf4,,Work,82.0,0082.01.0011|~|77006|~|60542_ca_object_representations_media_53438_original.jpg,Al-Kasaba Theatre and Cinematheque Collection,,"عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة","A Performance of a Play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinemathique","A colour photograph from the performance of a play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinematheque. Participating in the play were: Husam Abu Eisheh, Doreen Mounir, and Raja'i Sandouka.|~|صورة ملونة من عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة، شارك في تمثيلها: حسام أبو عيشة، دورين منير، ورجائي صندوقة.","Asad, Hamzah, ""The al-Kasaba Theatre and Cinematheque Collection,"" archival inventory, July 2018 the Palestinian Museum Digital Archive. ; George Ibrahim (General director of al-Kasaba Theatre and Cinematheque), partially recorded interview with PMDA researcher Hamzah Asad, 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,2003; Date created,2003,,"[31.9037641,35.2034184]",,,image/jpeg,562,814,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/4/28310_ca_object_representations_media_53438_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/4/60542_ca_object_representations_media_53438_original.jpg,https://palarchive.org/index.php/Detail/objects/77006/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Al-Kasaba Theatre and Cinematheque Collection,9 December 2018 at 15:47:50,9 March 2021 at 12:01:29,"A colour photograph from the performance of a play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinematheque. Participating in the play were: Husam Abu Eisheh, Doreen Mounir, and Raja'i Sandouka.","صورة ملونة من عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة، شارك في تمثيلها: حسام أبو عيشة، دورين منير، ورجائي صندوقة.",color photographs,,,
ark:/13030/m5fz4rwb,ark:/21198/z1qg4cf4,,Work,82.0,0082.01.0012|~|77007|~|21730_ca_object_representations_media_53439_original.jpg,Al-Kasaba Theatre and Cinematheque Collection,,"عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة","A Performance of a Play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinemathique","A colour photograph from the performance of a play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinematheque. Participating in the play were: Husam Abu Eisheh, Doreen Mounir, and Raja'i Sandouka.|~|صورة ملونة من عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة، شارك في تمثيلها: حسام أبو عيشة، دورين منير، ورجائي صندوقة.","Asad, Hamzah, ""The al-Kasaba Theatre and Cinematheque Collection,"" archival inventory, July 2018 the Palestinian Museum Digital Archive. ; George Ibrahim (General director of al-Kasaba Theatre and Cinematheque), partially recorded interview with PMDA researcher Hamzah Asad, 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,2003; Date created,2003,,"[31.9037641,35.2034184]",,,image/jpeg,562,814,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/4/50337_ca_object_representations_media_53439_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/4/21730_ca_object_representations_media_53439_original.jpg,https://palarchive.org/index.php/Detail/objects/77007/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Al-Kasaba Theatre and Cinematheque Collection,9 December 2018 at 15:47:50,9 March 2021 at 12:01:28,"A colour photograph from the performance of a play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinematheque. Participating in the play were: Husam Abu Eisheh, Doreen Mounir, and Raja'i Sandouka.","صورة ملونة من عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة، شارك في تمثيلها: حسام أبو عيشة، دورين منير، ورجائي صندوقة.",color photographs,,,
ark:/13030/m5b92qkn,ark:/21198/z1qg4cf4,,Work,82.0,0082.01.0013|~|77008|~|12297_ca_object_representations_media_53440_original.jpg,Al-Kasaba Theatre and Cinematheque Collection,,"عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة","A Performance of a Play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinemathique","A colour photograph from the performance of a play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinematheque. Participating in the play were: Husam Abu Eisheh, Doreen Mounir, and Raja'i Sandouka.|~|صورة ملونة من عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة، شارك في تمثيلها: حسام أبو عيشة، دورين منير، ورجائي صندوقة.","Asad, Hamzah, ""The al-Kasaba Theatre and Cinematheque Collection,"" archival inventory, July 2018 the Palestinian Museum Digital Archive. ; George Ibrahim (General director of al-Kasaba Theatre and Cinematheque), partially recorded interview with PMDA researcher Hamzah Asad, 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,2003; Date created,2003,,"[31.9037641,35.2034184]",,,image/jpeg,509,814,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/4/65628_ca_object_representations_media_53440_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/4/12297_ca_object_representations_media_53440_original.jpg,https://palarchive.org/index.php/Detail/objects/77008/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Al-Kasaba Theatre and Cinematheque Collection,9 December 2018 at 15:47:51,9 March 2021 at 12:01:28,"A colour photograph from the performance of a play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinematheque. Participating in the play were: Husam Abu Eisheh, Doreen Mounir, and Raja'i Sandouka.","صورة ملونة من عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة، شارك في تمثيلها: حسام أبو عيشة، دورين منير، ورجائي صندوقة.",color photographs,,,
ark:/13030/m5pg974h,ark:/21198/z1qg4cf4,,Work,82.0,0082.01.0014|~|77009|~|86143_ca_object_representations_media_53441_original.jpg,Al-Kasaba Theatre and Cinematheque Collection,,"عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة","A Performance of a Play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinemathique","A colour photograph from the performance of a play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinematheque. Participating in the play were: Husam Abu Eisheh, Doreen Mounir, and Raja'i Sandouka.|~|صورة ملونة من عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة، شارك في تمثيلها: حسام أبو عيشة، دورين منير، ورجائي صندوقة.","Asad, Hamzah, ""The al-Kasaba Theatre and Cinematheque Collection,"" archival inventory, July 2018 the Palestinian Museum Digital Archive. ; George Ibrahim (General director of al-Kasaba Theatre and Cinematheque), partially recorded interview with PMDA researcher Hamzah Asad, 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,2003; Date created,2003,,"[31.9037641,35.2034184]",,,image/jpeg,551,799,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/4/63900_ca_object_representations_media_53441_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/4/86143_ca_object_representations_media_53441_original.jpg,https://palarchive.org/index.php/Detail/objects/77009/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Al-Kasaba Theatre and Cinematheque Collection,9 December 2018 at 15:47:51,9 March 2021 at 12:01:28,"A colour photograph from the performance of a play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinematheque. Participating in the play were: Husam Abu Eisheh, Doreen Mounir, and Raja'i Sandouka.","صورة ملونة من عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة، شارك في تمثيلها: حسام أبو عيشة، دورين منير، ورجائي صندوقة.",color photographs,,,
ark:/13030/m5z10qm5,ark:/21198/z1qg4cf4,,Work,82.0,0082.01.0015|~|77010|~|73002_ca_object_representations_media_53442_original.jpg,Al-Kasaba Theatre and Cinematheque Collection,,"عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة","A Performance of a Play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinemathique","A colour photograph from the performance of a play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinematheque. Participating in the play were: Husam Abu Eisheh, Doreen Mounir, and Raja'i Sandouka.|~|صورة ملونة من عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة، شارك في تمثيلها: حسام أبو عيشة، دورين منير، ورجائي صندوقة.","Asad, Hamzah, ""The al-Kasaba Theatre and Cinematheque Collection,"" archival inventory, July 2018 the Palestinian Museum Digital Archive. ; George Ibrahim (General director of al-Kasaba Theatre and Cinematheque), partially recorded interview with PMDA researcher Hamzah Asad, 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,2003; Date created,2003,,"[31.9037641,35.2034184]",,,image/jpeg,562,814,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/4/61454_ca_object_representations_media_53442_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/4/73002_ca_object_representations_media_53442_original.jpg,https://palarchive.org/index.php/Detail/objects/77010/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Al-Kasaba Theatre and Cinematheque Collection,9 December 2018 at 15:47:51,9 March 2021 at 12:01:27,"A colour photograph from the performance of a play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinematheque. Participating in the play were: Husam Abu Eisheh, Doreen Mounir, and Raja'i Sandouka.","صورة ملونة من عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة، شارك في تمثيلها: حسام أبو عيشة، دورين منير، ورجائي صندوقة.",color photographs,,,
ark:/13030/m5t79zww,ark:/21198/z1qg4cf4,,Work,82.0,0082.01.0016|~|77011|~|49041_ca_object_representations_media_53443_original.jpg,Al-Kasaba Theatre and Cinematheque Collection,,"عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة","A Performance of a Play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinemathique","A colour photograph from the performance of a play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinematheque. Participating in the play were: Husam Abu Eisheh, Doreen Mounir, and Raja'i Sandouka.|~|صورة ملونة من عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة، شارك في تمثيلها: حسام أبو عيشة، دورين منير، ورجائي صندوقة.","Asad, Hamzah, ""The al-Kasaba Theatre and Cinematheque Collection,"" archival inventory, July 2018 the Palestinian Museum Digital Archive. ; George Ibrahim (General director of al-Kasaba Theatre and Cinematheque), partially recorded interview with PMDA researcher Hamzah Asad, 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,2003; Date created,2003,,"[31.9037641,35.2034184]",,,image/jpeg,562,814,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/4/49567_ca_object_representations_media_53443_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/4/49041_ca_object_representations_media_53443_original.jpg,https://palarchive.org/index.php/Detail/objects/77011/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Al-Kasaba Theatre and Cinematheque Collection,9 December 2018 at 15:47:51,9 March 2021 at 12:01:27,"A colour photograph from the performance of a play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinematheque. Participating in the play were: Husam Abu Eisheh, Doreen Mounir, and Raja'i Sandouka.","صورة ملونة من عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة، شارك في تمثيلها: حسام أبو عيشة، دورين منير، ورجائي صندوقة.",color photographs,,,
ark:/13030/m5f26f4j,ark:/21198/z1qg4cf4,,Work,82.0,0082.01.0017|~|77012|~|11264_ca_object_representations_media_53444_original.jpg,Al-Kasaba Theatre and Cinematheque Collection,,"عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة","A Performance of a Play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinemathique","A colour photograph from the performance of a play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinematheque. Participating in the play were: Husam Abu Eisheh, Doreen Mounir, and Raja'i Sandouka.|~|صورة ملونة من عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة، شارك في تمثيلها: حسام أبو عيشة، دورين منير، ورجائي صندوقة.","Asad, Hamzah, ""The al-Kasaba Theatre and Cinematheque Collection,"" archival inventory, July 2018 the Palestinian Museum Digital Archive. ; George Ibrahim (General director of al-Kasaba Theatre and Cinematheque), partially recorded interview with PMDA researcher Hamzah Asad, 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,2003; Date created,2003,,"[31.9037641,35.2034184]",,,image/jpeg,517,758,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/4/42140_ca_object_representations_media_53444_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/4/11264_ca_object_representations_media_53444_original.jpg,https://palarchive.org/index.php/Detail/objects/77012/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Al-Kasaba Theatre and Cinematheque Collection,9 December 2018 at 15:47:51,9 March 2021 at 12:01:27,"A colour photograph from the performance of a play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinematheque. Participating in the play were: Husam Abu Eisheh, Doreen Mounir, and Raja'i Sandouka.","صورة ملونة من عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة، شارك في تمثيلها: حسام أبو عيشة، دورين منير، ورجائي صندوقة.",color photographs,,,
ark:/13030/m52s1740,ark:/21198/z1qg4cf4,,Work,82.0,0082.01.0018|~|77013|~|96257_ca_object_representations_media_53445_original.jpg,Al-Kasaba Theatre and Cinematheque Collection,,"عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة","A Performance of a Play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinemathique","A colour photograph from the performance of a play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinematheque. Participating in the play were: Husam Abu Eisheh, Doreen Mounir, and Raja'i Sandouka.|~|صورة ملونة من عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة، شارك في تمثيلها: حسام أبو عيشة، دورين منير، ورجائي صندوقة.","Asad, Hamzah, ""The al-Kasaba Theatre and Cinematheque Collection,"" archival inventory, July 2018 the Palestinian Museum Digital Archive. ; George Ibrahim (General director of al-Kasaba Theatre and Cinematheque), partially recorded interview with PMDA researcher Hamzah Asad, 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,2003; Date created,2003,,"[31.9037641,35.2034184]",,,image/jpeg,562,814,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/4/37676_ca_object_representations_media_53445_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/4/96257_ca_object_representations_media_53445_original.jpg,https://palarchive.org/index.php/Detail/objects/77013/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Al-Kasaba Theatre and Cinematheque Collection,9 December 2018 at 15:47:51,9 March 2021 at 12:01:26,"A colour photograph from the performance of a play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinematheque. Participating in the play were: Husam Abu Eisheh, Doreen Mounir, and Raja'i Sandouka.","صورة ملونة من عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة، شارك في تمثيلها: حسام أبو عيشة، دورين منير، ورجائي صندوقة.",color photographs,,,
ark:/13030/m55j4xqj,ark:/21198/z1qg4cf4,,Work,82.0,0082.01.0019|~|77014|~|98406_ca_object_representations_media_53446_original.jpg,Al-Kasaba Theatre and Cinematheque Collection,,"عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة","A Performance of a Play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinemathique","A colour photograph from the performance of a play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinematheque. Participating in the play were: Husam Abu Eisheh, Doreen Mounir, and Raja'i Sandouka.|~|صورة ملونة من عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة، شارك في تمثيلها: حسام أبو عيشة، دورين منير، ورجائي صندوقة.","Asad, Hamzah, ""The al-Kasaba Theatre and Cinematheque Collection,"" archival inventory, July 2018 the Palestinian Museum Digital Archive. ; George Ibrahim (General director of al-Kasaba Theatre and Cinematheque), partially recorded interview with PMDA researcher Hamzah Asad, 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,2003; Date created,2003,,"[31.9037641,35.2034184]",,,image/jpeg,562,814,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/4/19191_ca_object_representations_media_53446_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/4/98406_ca_object_representations_media_53446_original.jpg,https://palarchive.org/index.php/Detail/objects/77014/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Al-Kasaba Theatre and Cinematheque Collection,9 December 2018 at 15:47:51,9 March 2021 at 12:01:26,"A colour photograph from the performance of a play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinematheque. Participating in the play were: Husam Abu Eisheh, Doreen Mounir, and Raja'i Sandouka.","صورة ملونة من عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة، شارك في تمثيلها: حسام أبو عيشة، دورين منير، ورجائي صندوقة.",color photographs,,,
ark:/13030/m5995pgq,ark:/21198/z1qg4cf4,,Work,82.0,0082.01.0020|~|77015|~|7587_ca_object_representations_media_53447_original.jpg,Al-Kasaba Theatre and Cinematheque Collection,,"عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة","A Performance of a Play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinemathique","A colour photograph from the performance of a play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinematheque. Participating in the play were: Husam Abu Eisheh, Doreen Mounir, and Raja'i Sandouka.|~|صورة ملونة من عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة، شارك في تمثيلها: حسام أبو عيشة، دورين منير، ورجائي صندوقة.","Asad, Hamzah, ""The al-Kasaba Theatre and Cinematheque Collection,"" archival inventory, July 2018 the Palestinian Museum Digital Archive. ; George Ibrahim (General director of al-Kasaba Theatre and Cinematheque), partially recorded interview with PMDA researcher Hamzah Asad, 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,2003; Date created,2003,,"[31.9037641,35.2034184]",,,image/jpeg,562,814,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/4/40807_ca_object_representations_media_53447_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/4/7587_ca_object_representations_media_53447_original.jpg,https://palarchive.org/index.php/Detail/objects/77015/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Al-Kasaba Theatre and Cinematheque Collection,9 December 2018 at 15:47:51,9 March 2021 at 12:01:26,"A colour photograph from the performance of a play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinematheque. Participating in the play were: Husam Abu Eisheh, Doreen Mounir, and Raja'i Sandouka.","صورة ملونة من عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة، شارك في تمثيلها: حسام أبو عيشة، دورين منير، ورجائي صندوقة.",color photographs,,,
ark:/13030/m5jq8ggp,ark:/21198/z1qg4cf4,,Work,82.0,0082.01.0021|~|77016|~|34274_ca_object_representations_media_53448_original.jpg,Al-Kasaba Theatre and Cinematheque Collection,,"عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة","A Performance of a Play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinemathique","A colour photograph from the performance of a play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinematheque. Participating in the play were: Husam Abu Eisheh, Doreen Mounir, and Raja'i Sandouka.|~|صورة ملونة من عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة، شارك في تمثيلها: حسام أبو عيشة، دورين منير، ورجائي صندوقة.","Asad, Hamzah, ""The al-Kasaba Theatre and Cinematheque Collection,"" archival inventory, July 2018 the Palestinian Museum Digital Archive. ; George Ibrahim (General director of al-Kasaba Theatre and Cinematheque), partially recorded interview with PMDA researcher Hamzah Asad, 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,2003; Date created,2003,,"[31.9037641,35.2034184]",,,image/jpeg,562,814,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/4/97840_ca_object_representations_media_53448_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/4/34274_ca_object_representations_media_53448_original.jpg,https://palarchive.org/index.php/Detail/objects/77016/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Al-Kasaba Theatre and Cinematheque Collection,9 December 2018 at 15:47:51,9 March 2021 at 12:01:25,"A colour photograph from the performance of a play ""The Adventures of Khadra"" at al-Kasaba Theatre and Cinematheque. Participating in the play were: Husam Abu Eisheh, Doreen Mounir, and Raja'i Sandouka.","صورة ملونة من عرض مسرحية ""مغامرات خضرا"" في مسرح وسينماتك القصبة، شارك في تمثيلها: حسام أبو عيشة، دورين منير، ورجائي صندوقة.",color photographs,,,
